Iteration,Seed,Run,Subject,Predicate,Object
1,UVL language,2,Boolean Core,includes,Alternative
1,UVL language,2,Boolean Core,includes,Cross-tree constraints
1,UVL language,2,Arithmetic level,includes,Arithmetic Core
1,UVL language,2,Arithmetic level,includes,Attribute aggregates
1,UVL language,2,Arithmetic level,includes,Feature Cardinality
1,UVL language,2,Type level,includes,Type Core
1,UVL language,2,Type level,includes,Numeric-Constraints
1,UVL language,2,Type level,includes,String-Constraints
1,UVL language,2,UVL syntax,uses keyword,features
1,UVL language,2,UVL syntax,uses keyword,mandatory
1,UVL language,2,UVL syntax,uses keyword,optional
1,UVL language,2,UVL syntax,uses keyword,or
1,UVL language,2,UVL syntax,uses keyword,alternative
1,UVL language,2,UVL syntax,uses keyword,constraints
1,UVL language,2,UVL syntax,uses keyword,include
1,UVL language,2,UVL syntax,uses keyword,imports
1,UVL language,2,UVL syntax,uses keyword,namespace
1,UVL language,2,UVL syntax,uses keyword,cardinality
1,UVL language,2,UVL,supports operator,!
1,UVL language,2,UVL,supports operator,&
1,UVL language,2,UVL,supports operator,|
1,UVL language,2,UVL,supports operator,=>
1,UVL language,2,UVL,supports operator,<=>
1,UVL language,2,UVL,supports operator,==
1,UVL language,2,UVL,supports operator,!=
1,UVL language,2,UVL,supports operator,<
1,UVL language,2,UVL,supports operator,>
1,UVL language,2,UVL,supports operator,<=
1,UVL language,2,UVL,supports operator,>=
1,UVL language,2,UVL,supports operator,+
1,UVL language,2,UVL,supports operator,-
1,UVL language,2,UVL,supports operator,*
1,UVL language,2,UVL,supports operator,/
1,UVL language,2,UVL,supports function,sum
1,UVL language,2,UVL,supports function,avg
1,UVL language,2,UVL,supports function,len
1,UVL language,2,UVL,supports function,floor
1,UVL language,2,UVL,supports function,ceil
1,UVL language,2,David Benavides,author of,UVL
1,UVL language,2,Chico Sundermann,author of,UVL
1,UVL language,2,Kevin Feichtinger,author of,UVL
1,UVL language,2,José A. Galindo,author of,UVL
1,UVL language,2,Rick Rabiser,author of,UVL
1,UVL language,2,Thomas Thüm,author of,UVL
1,UVL language,2,David Benavides,affiliated with,Universidad de Sevilla
1,UVL language,2,Chico Sundermann,affiliated with,University of Ulm
1,UVL language,2,Kevin Feichtinger,affiliated with,Karlsruhe Institute of Technology
1,UVL language,2,Rick Rabiser,affiliated with,Johannes Kepler University Linz
1,UVL language,2,Thomas Thüm,affiliated with,TU Braunschweig
1,UVL language,2,UVL,has parser for,Java
1,UVL language,2,UVL,has parser for,Python
1,UVL language,2,UVL,has parser for,JavaScript
1,UVL language,2,UVL,integrated into,FeatureIDE
1,UVL language,2,UVL,integrated into,flamapy
1,UVL language,2,UVL,integrated into,pure::variants
1,UVL language,2,UVL,integrated into,TraVarT
1,UVL language,2,UVL,integrated into,UVLS
1,UVL language,2,UVL,integrated into,variability.dev
1,UVL language,2,UVL,supports,feature modeling
1,UVL language,2,UVL,supports,knowledge sharing
1,UVL language,2,UVL,supports,tool integration
1,UVL language,2,UVL,supports,educational instruction
1,UVL language,2,UVL,design goal,Simplicity
1,UVL language,2,UVL,design goal,Information hiding
1,UVL language,2,UVL,design goal,Expressiveness
1,UVL language,2,UVL,design goal,Extensibility
1,UVL language,2,UVL,design goal,Exchange
1,UVL language,2,UVL,uses hierarchy,Nesting
1,UVL language,3,UVL language,is,textual language
1,UVL language,3,UVL language,represents,feature models
1,UVL language,3,UVL language,initiated in,2018
1,UVL language,3,UVL language,designer,David Benavides
1,UVL language,3,UVL language,designer,Chico Sundermann
1,UVL language,3,UVL language,designer,Kevin Feichtinger
1,UVL language,3,UVL language,designer,José A. Galindo
1,UVL language,3,UVL language,designer,Rick Rabiser
1,UVL language,3,UVL language,designer,Thomas Thüm
1,UVL language,3,UVL language,developed at,Universidad de Sevilla
1,UVL language,3,UVL language,developed at,University of Ulm
1,UVL language,3,UVL language,developed at,Karlsruhe Institute of Technology
1,UVL language,3,UVL language,developed at,Johannes Kepler University Linz
1,UVL language,3,UVL language,developed at,TU Braunschweig
1,UVL language,3,UVL language,has level,Boolean
1,UVL language,3,UVL language,has level,Arithmetic
1,UVL language,3,UVL language,has level,Type
1,UVL language,3,Boolean level,includes,group keywords
1,UVL language,3,Boolean level,includes,propositional logic constraints
1,UVL language,3,Boolean level,has minor level,Group cardinality
1,UVL language,3,Arithmetic level,includes,numeric constraints
1,UVL language,3,Arithmetic level,includes,numeric attributes
1,UVL language,3,Arithmetic level,has minor level,Feature cardinality
1,UVL language,3,Arithmetic level,has minor level,Aggregate functions
1,UVL language,3,Type level,includes,real features
1,UVL language,3,Type level,includes,integer features
1,UVL language,3,Type level,includes,string features
1,UVL language,3,Type level,has minor level,String constraints
1,UVL language,3,UVL language,has keyword,features
1,UVL language,3,UVL language,has keyword,constraints
1,UVL language,3,UVL language,has keyword,imports
1,UVL language,3,UVL language,has keyword,include
1,UVL language,3,UVL language,has keyword,namespace
1,UVL language,3,UVL language,has keyword,alternative
1,UVL language,3,UVL language,has keyword,or
1,UVL language,3,UVL language,has keyword,optional
1,UVL language,3,UVL language,has keyword,mandatory
1,UVL language,3,UVL language,has keyword,cardinality
1,UVL language,3,UVL language,has keyword,as
1,UVL language,3,UVL language,supports operator,!
1,UVL language,3,UVL language,supports operator,&
1,UVL language,3,UVL language,supports operator,|
1,UVL language,3,UVL language,supports operator,=>
1,UVL language,3,UVL language,supports operator,<=>
1,UVL language,3,UVL language,supports operator,+
1,UVL language,3,UVL language,supports operator,-
1,UVL language,3,UVL language,supports operator,*
1,UVL language,3,UVL language,supports operator,/
1,UVL language,3,UVL language,supports function,sum
1,UVL language,3,UVL language,supports function,avg
1,UVL language,3,UVL language,supports function,len
1,UVL language,3,UVL language,supports function,floor
1,UVL language,3,UVL language,supports function,ceil
1,UVL language,3,UVL language,has syntax,indentation-based
1,UVL language,3,UVL language,uses,curly brackets for attributes
1,UVL language,3,UVL language,supports,decomposing models
1,UVL language,3,UVL language,supports,composition of models
1,UVL language,3,UVL language,integrated into,FeatureIDE
1,UVL language,3,UVL language,integrated into,flamapy
1,UVL language,3,UVL language,integrated into,pure::variants
1,UVL language,3,UVL language,integrated into,TraVarT
1,UVL language,3,UVL language,integrated into,UVLS
1,UVL language,3,UVL language,integrated into,Nemo
1,UVL language,3,UVL language,integrated into,variability.dev
1,UVL language,3,UVL language,has parser for,Java
1,UVL language,3,UVL language,has parser for,Python
1,UVL language,3,UVL language,has parser for,JavaScript
1,UVL language,3,UVL language,uses parser generator,ANTLR4
1,UVL language,3,UVL language,used for,knowledge sharing
1,UVL language,3,UVL language,used for,tool interoperability
1,UVL language,3,UVL language,used for,educational instruction
1,UVL language,4,UVL,acronym for,Universal Variability Language
1,UVL language,4,UVL,development start year,2018
1,UVL language,4,UVL,product of,MODEVAR initiative
1,UVL language,4,UVL,intended as,human-readable language
1,UVL language,4,UVL,intended as,pivot language
1,UVL language,4,UVL,contains major level,Boolean
1,UVL language,4,UVL,contains major level,Arithmetic
1,UVL language,4,UVL,contains major level,Type
1,UVL language,4,UVL,supports,language extensions
1,UVL language,4,Boolean level,includes,Boolean Core
1,UVL language,4,Boolean level,includes minor level,Group Cardinality
1,UVL language,4,Arithmetic level,includes,Boolean major level
1,UVL language,4,Arithmetic level,includes,Arithmetic Core
1,UVL language,4,Arithmetic level,includes minor level,Attribute aggregates
1,UVL language,4,Arithmetic level,includes minor level,Feature Cardinality
1,UVL language,4,Type level,includes,Arithmetic major level
1,UVL language,4,Type level,includes,Type Core
1,UVL language,4,Type level,includes minor level,Type Numeric-Constraints
1,UVL language,4,Type level,includes minor level,Type String-Constraints
1,UVL language,4,UVL,uses keyword,features
1,UVL language,4,UVL,uses keyword,mandatory
1,UVL language,4,UVL,uses keyword,optional
1,UVL language,4,UVL,uses keyword,alternative
1,UVL language,4,UVL,uses keyword,or
1,UVL language,4,UVL,uses keyword,constraints
1,UVL language,4,UVL,uses keyword,include
1,UVL language,4,UVL,uses keyword,namespace
1,UVL language,4,UVL,uses keyword,imports
1,UVL language,4,UVL,uses keyword,as
1,UVL language,4,UVL,uses keyword,cardinality
1,UVL language,4,UVL,uses keyword,String
1,UVL language,4,UVL,uses keyword,Boolean
1,UVL language,4,UVL,uses keyword,Integer
1,UVL language,4,UVL,uses keyword,Real
1,UVL language,4,UVL,uses operator,!
1,UVL language,4,UVL,uses operator,&
1,UVL language,4,UVL,uses operator,|
1,UVL language,4,UVL,uses operator,=>
1,UVL language,4,UVL,uses operator,<=>
1,UVL language,4,UVL,uses operator,==
1,UVL language,4,UVL,uses function,sum
1,UVL language,4,UVL,uses function,avg
1,UVL language,4,UVL,uses function,len
1,UVL language,4,UVL,uses function,floor
1,UVL language,4,UVL,uses function,ceil
1,UVL language,4,UVL,shows hierarchy with,indentation
1,UVL language,4,UVL,shows hierarchy with,nesting
1,UVL language,4,UVL,facilitates,knowledge sharing
1,UVL language,4,UVL,supports,tool integration
1,UVL language,4,UVL,supports,tool interoperability
1,UVL language,4,UVL,enables,model decomposition
1,UVL language,4,UVL,enables,model composition
1,UVL language,4,UVL,provides,conversion strategies
1,UVL language,4,UVL,models,software variability
1,UVL language,4,UVL,integrated into,FeatureIDE
1,UVL language,4,UVL,integrated into,flamapy
1,UVL language,4,UVL,integrated into,pure::variants
1,UVL language,4,UVL,integrated into,TRAVART
1,UVL language,4,UVL,integrated into,UVLS
1,UVL language,4,UVL,has parser for,Python
1,UVL language,4,UVL,has parser for,Java
1,UVL language,4,UVL,has parser for,JavaScript
1,UVL language,4,UVL parser,uses,ANTLR
1,UVL language,4,UVL contributor,is,David Benavides
1,UVL language,4,UVL contributor,is,Chico Sundermann
1,UVL language,4,UVL contributor,is,Kevin Feichtinger
1,UVL language,4,UVL contributor,is,José A. Galindo
1,UVL language,4,UVL contributor,is,Rick Rabiser
1,UVL language,4,UVL contributor,is,Thomas Thüm
1,UVL language,4,University of Seville,contributes to,UVL
1,UVL language,4,University of Ulm,contributes to,UVL
1,UVL language,4,Karlsruhe Institute of Technology,contributes to,UVL
1,UVL language,4,Johannes Kepler University Linz,contributes to,UVL
1,UVL language,4,TU Braunschweig,contributes to,UVL
1,UVL language,4,UVL,allows,feature attributes
1,UVL language,4,UVL,allows,feature cardinalities
1,UVL language,4,UVL,allows,cross-tree constraints
1,UVL language,4,UVL,follows,tree-like structure
1,UVL language,5,UVL language,is,textual language
1,UVL language,5,UVL language,is,human-readable
1,UVL language,5,UVL language,represents,feature models
1,UVL language,5,UVL language,is,pivot language
1,UVL language,5,UVL language,is,community-driven
1,UVL language,5,UVL language,has,tree-like structure
1,UVL language,5,UVL language,initiative started in,2018
1,UVL language,5,UVL language,has major level,Boolean level
1,UVL language,5,UVL language,has major level,Arithmetic level
1,UVL language,5,UVL language,has major level,Type level
1,UVL language,5,Boolean level,is,core language
1,UVL language,5,Boolean level,has minor level,group-cardinality
1,UVL language,5,Boolean level,includes,mandatory relationship
1,UVL language,5,Boolean level,includes,optional relationship
1,UVL language,5,Boolean level,includes,or relationship
1,UVL language,5,Boolean level,includes,alternative relationship
1,UVL language,5,Boolean level,includes,cross-tree constraints
1,UVL language,5,Arithmetic level,includes,Boolean level
1,UVL language,5,Arithmetic level,has minor level,feature-cardinality
1,UVL language,5,Arithmetic level,has minor level,aggregate-function
1,UVL language,5,Arithmetic level,supports,numerical constraints
1,UVL language,5,Type level,includes,Boolean level
1,UVL language,5,Type level,includes,Arithmetic level
1,UVL language,5,Type level,has minor level,string-constraints
1,UVL language,5,Type level,supports,string features
1,UVL language,5,UVL language,uses keyword,features
1,UVL language,5,UVL language,uses keyword,mandatory
1,UVL language,5,UVL language,uses keyword,optional
1,UVL language,5,UVL language,uses keyword,alternative
1,UVL language,5,UVL language,uses keyword,or
1,UVL language,5,UVL language,uses keyword,constraints
1,UVL language,5,UVL language,uses keyword,imports
1,UVL language,5,UVL language,uses keyword,include
1,UVL language,5,UVL language,uses keyword,namespace
1,UVL language,5,UVL language,uses keyword,as
1,UVL language,5,UVL language,uses indentation for,tree hierarchy
1,UVL language,5,UVL language,supports,model decomposition
1,UVL language,5,UVL language,supports,knowledge sharing
1,UVL language,5,UVL language,supports,educational instruction
1,UVL language,5,UVL language,supports,tool integration
1,UVL language,5,UVL language,supports,model analysis
1,UVL language,5,UVL language,supports,model transformation
1,UVL language,5,UVL language,supports,model configuration
1,UVL language,5,UVL language,parser implementation exists for,Python
1,UVL language,5,UVL language,parser implementation exists for,Java
1,UVL language,5,UVL language,parser implementation exists for,JavaScript
1,UVL language,5,UVL language,parser uses,ANTLR
1,UVL language,5,UVL language,developed by,Universidad de Sevilla
1,UVL language,5,UVL language,developed by,University of Ulm
1,UVL language,5,UVL language,developed by,Karlsruhe Institute of Technology
1,UVL language,5,UVL language,developed by,Johannes Kepler University Linz
1,UVL language,5,UVL language,developed by,TU Braunschweig
1,UVL language,5,UVL language,developed by,University of Málaga
1,UVL language,5,UVL language,developed by,University of Siegen
1,UVL language,5,UVL language,author,David Benavides
1,UVL language,5,UVL language,author,Chico Sundermann
1,UVL language,5,UVL language,author,Kevin Feichtinger
1,UVL language,5,UVL language,author,José A. Galindo
1,UVL language,5,UVL language,author,Rick Rabiser
1,UVL language,5,UVL language,author,Thomas Thüm
1,UVL language,5,UVL language,integrated in,FeatureIDE
1,UVL language,5,UVL language,integrated in,flamapy
1,UVL language,5,UVL language,integrated in,pure::variants
1,UVL language,5,UVL language,integrated in,TRAVART
1,UVL language,5,UVL language,integrated in,UVLS
1,UVL language,5,UVL language,has repository,UVLHub
2,Language extensions,1,Language extensions,are called,language levels
2,Language extensions,1,Language extensions,categorize,language constructs
2,Language extensions,1,Language extensions,increase,expressiveness
2,Language extensions,1,Language extensions,maintain,simplicity
2,Language extensions,1,Language extensions,include,major levels
2,Language extensions,1,Language extensions,include,minor levels
2,Language extensions,1,Language extensions,differentiate,reasoning engines
2,Language extensions,1,Language extensions,introduce,additional constructs
2,Language extensions,1,Language extensions,accommodate,diverse modeling needs
2,Language extensions,1,Language extensions,allow,model tailoring
2,Language extensions,1,Language extensions,are declared via,include keyword
2,Language extensions,1,Major language levels,follow,hierarchical order
2,Language extensions,1,Minor language levels,act as,optional extensions
2,Language extensions,1,Major language levels,include,Boolean level
2,Language extensions,1,Major language levels,include,Arithmetic level
2,Language extensions,1,Major language levels,include,Type level
2,Language extensions,1,Boolean level,is,major language level
2,Language extensions,1,Arithmetic level,is,major language level
2,Language extensions,1,Type level,is,major language level
2,Language extensions,1,Boolean level,is,core language level
2,Language extensions,1,Group Cardinality,is,minor level of Boolean level
2,Language extensions,1,Feature Cardinality,is,minor level of Arithmetic level
2,Language extensions,1,Aggregate functions,is,minor level of Arithmetic level
2,Language extensions,1,String constraints,is,minor level of Type level
2,Language extensions,1,Numeric-Constraints,is,minor level of Type level
2,Language extensions,1,Conversion strategies,translate,language levels
2,Language extensions,1,Wildcard *,enables,all minor levels
2,Language extensions,1,Arithmetic level,includes,Boolean level
2,Language extensions,1,Type level,includes,Arithmetic level
2,Language extensions,2,Language extensions,are,language levels
2,Language extensions,2,Language extensions,introduce,additional constructs
2,Language extensions,2,Language extensions,enhance,expressiveness
2,Language extensions,2,Language extensions,accommodate,diverse modelling needs
2,Language extensions,2,Language extensions,are specified with,include keyword
2,Language extensions,2,Language extensions,consist of,major levels
2,Language extensions,2,Language extensions,consist of,minor levels
2,Language extensions,2,Language extensions,are,optional
2,Language extensions,2,Major levels,include,Boolean level
2,Language extensions,2,Major levels,include,Arithmetic level
2,Language extensions,2,Major levels,include,Type level
2,Language extensions,2,Boolean level,is,core language
2,Language extensions,2,Arithmetic level,includes,Boolean level
2,Language extensions,2,Arithmetic level,adds,numeric constraints
2,Language extensions,2,Type level,includes,Arithmetic level
2,Language extensions,2,Type level,adds,typed features
2,Language extensions,2,Minor levels,include,Group Cardinality
2,Language extensions,2,Minor levels,include,Feature Cardinality
2,Language extensions,2,Minor levels,include,Aggregate Functions
2,Language extensions,2,Minor levels,include,String Constraints
2,Language extensions,2,Group Cardinality,extends,Boolean level
2,Language extensions,2,Feature Cardinality,extends,Arithmetic level
2,Language extensions,2,Aggregate Functions,extends,Arithmetic level
2,Language extensions,2,String Constraints,extends,Type level
2,Language extensions,2,Include mechanism,uses,include keyword
2,Language extensions,2,Language levels,have,hierarchical order
2,Language extensions,2,Conversion strategies,translate between,language levels
2,Language extensions,2,Language levels,group features by,required reasoning engines
2,Language extensions,2,Arithmetic level,supports,numeric constraints over feature attributes
2,Language extensions,2,Type level,supports,string features
2,Language extensions,2,Type level,supports,integer features
2,Language extensions,2,Type level,supports,float features
2,Language extensions,2,Feature Cardinality,enables,selecting a feature multiple times
2,Language extensions,2,Aggregate Functions,introduce,sum()
2,Language extensions,2,Aggregate Functions,introduce,avg()
2,Language extensions,2,String Constraints,add,string comparisons
2,Language extensions,2,String Constraints,add,string length checks
2,Language extensions,2,Language levels,separate language by,reasoning engines
2,Language extensions,2,Language extensions,allow,tailored UVL models
2,Language extensions,3,Language extensions,are called,Language levels
2,Language extensions,3,Language extensions,enhance,expressiveness
2,Language extensions,3,Language extensions,accommodate,diverse modelling needs
2,Language extensions,3,Language levels,structure,UVL
2,Language extensions,3,Language levels,encapsulate,language constructs
2,Language extensions,3,Language levels,extend,UVL core language
2,Language extensions,3,Language levels,are categorized into,Major levels
2,Language extensions,3,Language levels,are categorized into,Minor levels
2,Language extensions,3,Major levels,follow,hierarchical order
2,Language extensions,3,Boolean level,is,UVL core language
2,Language extensions,3,Arithmetic level,includes,Boolean level
2,Language extensions,3,Type level,includes,Arithmetic level
2,Language extensions,3,Minor language levels,are,optional extensions
2,Language extensions,3,Group Cardinality,is a minor level of,Boolean level
2,Language extensions,3,Feature Cardinality,is a minor level of,Arithmetic level
2,Language extensions,3,Aggregate Functions,are a minor level of,Arithmetic level
2,Language extensions,3,String Constraints,are a minor level of,Type level
2,Language extensions,3,Numeric-Constraints,is a minor level of,Type level
2,Language extensions,3,Language levels,are specified using,include keyword
2,Language extensions,3,Language levels,group features by,reasoning engines
2,Language extensions,3,Arithmetic level,supports,numeric constraints
2,Language extensions,3,Arithmetic level,supports,feature attributes
2,Language extensions,3,Type level,supports,string features
2,Language extensions,3,Type level,supports,numeric features
2,Language extensions,3,Aggregate Functions,introduce,sum()
2,Language extensions,3,Aggregate Functions,introduce,avg()
2,Language extensions,3,String Constraints,introduce,len()
2,Language extensions,3,String Constraints,introduce,string comparison
2,Language extensions,3,Numeric-Constraints,allow,floor()
2,Language extensions,3,Numeric-Constraints,allow,ceil()
2,Language extensions,4,Language extensions,enhance,UVL expressiveness
2,Language extensions,4,Language extensions,introduce,additional constructs
2,Language extensions,4,Language extensions,are structured into,language levels
2,Language extensions,4,Language levels,consist of,major levels
2,Language extensions,4,Language levels,consist of,minor levels
2,Language extensions,4,Boolean level,includes extension,Group Cardinality
2,Language extensions,4,Arithmetic level,includes extension,Feature Cardinality
2,Language extensions,4,Arithmetic level,includes extension,Aggregate Functions
2,Language extensions,4,Type level,includes extension,String Constraints
2,Language extensions,4,Type level,includes extension,Numeric Constraints
2,Language extensions,4,Language extensions,are enabled via,include keyword
2,Language extensions,4,Minor levels,automatically include,major levels
2,Language extensions,4,Conversion strategies,translate,language extensions
2,Language extensions,4,Conversion strategies,replace,complex language constructs
2,Language extensions,4,Language extensions,facilitate,tool interoperability
2,Language extensions,4,Language extensions,allow,tailored modeling
2,Language extensions,4,Language levels,group constructs by,reasoning engines
2,Language extensions,5,UVL,allows for,language extensions
2,Language extensions,5,Language extensions,are structured into,language levels
2,Language extensions,5,Language levels,enhance,expressiveness
2,Language extensions,5,Major language levels,include,Boolean
2,Language extensions,5,Major language levels,include,Arithmetic
2,Language extensions,5,Major language levels,include,Type
2,Language extensions,5,Boolean level,is,the core language
2,Language extensions,5,Arithmetic level,extends,Boolean level
2,Language extensions,5,Arithmetic level,supports,numeric constraints
2,Language extensions,5,Arithmetic level,supports,feature attributes
2,Language extensions,5,Type level,extends,Arithmetic level
2,Language extensions,5,Type level,introduces,typed features
2,Language extensions,5,Typed features,include,string
2,Language extensions,5,Typed features,include,integer
2,Language extensions,5,Typed features,include,float
2,Language extensions,5,Typed features,include,real
2,Language extensions,5,Minor language levels,are,optional extensions
2,Language extensions,5,Group Cardinality,is,a Boolean minor level
2,Language extensions,5,Feature Cardinality,is,an Arithmetic minor level
2,Language extensions,5,Aggregate Functions,is,an Arithmetic minor level
2,Language extensions,5,String Constraints,is,a Type minor level
2,Language extensions,5,Numeric-Constraints,is,a Type minor level
2,Language extensions,5,Aggregate Functions,support,sum()
2,Language extensions,5,Aggregate Functions,support,avg()
2,Language extensions,5,String Constraints,support,len()
2,Language extensions,5,Numeric-Constraints,support,floor()
2,Language extensions,5,Numeric-Constraints,support,ceil()
2,Language extensions,5,Language levels,are declared with,include keyword
2,Language extensions,5,Wildcard *,enables,all minor levels
2,Language extensions,5,Conversion strategies,translate,higher levels to lower levels
2,Language extensions,5,Conversion strategies,replace,complex constructs
2,Language extensions,5,UVLParser,supports,language levels
2,Language extensions,5,UVLParser,implements,conversion strategies
3,Feature tree,1,Feature tree,is part of,Feature Model
3,Feature tree,1,Feature tree,synonymous with,feature diagram
3,Feature tree,1,Feature tree,represents,hierarchical structure
3,Feature tree,1,Feature tree,consists of,features
3,Feature tree,1,Feature tree,consists of,groups
3,Feature tree,1,Feature tree,requires,exactly one root feature
3,Feature tree,1,Feature tree,uses,indentation for hierarchy
3,Feature tree,1,Feature tree,uses,keywords for parent-child relationships
3,Feature tree,1,Feature tree,contains,unique feature names
3,Feature tree,1,Feature tree,supports,feature cardinality
3,Feature tree,1,Feature tree,supports,attributes
3,Feature tree,1,Feature tree,includes,mandatory groups
3,Feature tree,1,Feature tree,includes,optional groups
3,Feature tree,1,Feature tree,includes,or groups
3,Feature tree,1,Feature tree,includes,alternative groups
3,Feature tree,1,Feature tree,includes,group cardinality
3,Feature tree,1,Mandatory group,belongs to,Boolean level
3,Feature tree,1,Optional group,belongs to,Boolean level
3,Feature tree,1,Or group,belongs to,Boolean level
3,Feature tree,1,Alternative group,belongs to,Boolean level
3,Feature tree,1,Group cardinality,belongs to,Boolean minor level
3,Feature tree,2,Feature tree,is part of,Universal Variability Language model
3,Feature tree,2,Feature tree,represents,software variability
3,Feature tree,2,Feature tree,represents,hierarchical structure
3,Feature tree,2,Feature tree,is also known as,feature diagram
3,Feature tree,2,Feature tree,consists of,features
3,Feature tree,2,Feature tree,consists of,groups
3,Feature tree,2,Feature tree,requires,exactly one root feature
3,Feature tree,2,Feature tree,uses,indentation to represent hierarchy
3,Feature tree,2,Feature tree,uses keywords for,parent-child relationships
3,Feature tree,2,Feature tree,supports,mandatory relationship
3,Feature tree,2,Feature tree,supports,optional relationship
3,Feature tree,2,Feature tree,supports,alternative group
3,Feature tree,2,Feature tree,supports,or group
3,Feature tree,2,Feature tree,supports,group cardinality
3,Feature tree,2,Feature tree,supports,feature cardinality
3,Feature tree,2,Feature tree,supports,feature attributes
3,Feature tree,2,Feature tree,can be decomposed into,subparts
3,Feature tree,2,Feature tree,allows,composition via import mechanism
3,Feature tree,2,Feature tree,supports,abstract features
3,Feature tree,2,Feature tree,supports,concrete features
3,Feature tree,2,Feature tree,uses,mandatory keyword
3,Feature tree,2,Feature tree,uses,optional keyword
3,Feature tree,3,Feature tree,is part of,Universal Variability Language model
3,Feature tree,3,Feature tree,represents,software variability
3,Feature tree,3,Feature tree,represents,hierarchical structure
3,Feature tree,3,Feature tree,is also known as,feature diagram
3,Feature tree,3,Feature tree,consists of,features
3,Feature tree,3,Feature tree,consists of,groups
3,Feature tree,3,Feature tree,requires,exactly one root feature
3,Feature tree,3,Feature tree,uses,indentation to represent hierarchy
3,Feature tree,3,Feature tree,uses keywords for,parent-child relationships
3,Feature tree,3,Feature tree,supports,mandatory relationship
3,Feature tree,3,Feature tree,supports,optional relationship
3,Feature tree,3,Feature tree,supports,alternative group
3,Feature tree,3,Feature tree,supports,or group
3,Feature tree,3,Feature tree,supports,group cardinality
3,Feature tree,3,Feature tree,supports,feature cardinality
3,Feature tree,3,Feature tree,supports,feature attributes
3,Feature tree,3,Feature tree,can be decomposed into,subparts
