Subject,Predicate,Object
constraint,include,string constraint
valid configuration,must satisfy,constraint
boolean level,supports,propositional logic
boolean level,can be encoded as,sit instance
boolean level,are limited to,propositional logic
arithmetic level constraint,represented as,smt problem
arithmetic level constraint,represented as,cp problem
arithmetic level constraint,use operator,+
arithmetic level constraint,use operator,==
arithmetic level constraint,use operator,!=
aggregate function,include,sum
type level constraint,uses,type feature
string constraint,include,len
numericconstraint,include,floor
numericconstraint,include,ceil
import mechanism,applies,submodel constraint compose model
constraint,reference features by,namespace
constraint,reference features by,alias
predicate,connect,term
constraint,are additional to,treelike structure
constraint,supports operator,!
constraint,supports operator,&
constraint,supports operator,==
constraint,supports operator,<=>
constraint,can be,propositional logic
boolean level,includes,propositional constraint
arithmetic level,introduces,numeric constraint
arithmetic level,supports operator,+
arithmetic level,supports operator,*
arithmetic level,supports operator,==
arithmetic level,supports operator,<
string constraint,introduce,equality check string
import submodel,contribute,crosstree constraint compose model
constraint,reference submodel features via,namespace
constraint,reference submodel features via,dot notation
constraint conversion strategy,translate,complex construct
constraint,can be stored,line
constraint,can be stored,separately feature tree
constraint,restrict,product line configuration space
constraint,uses indentation for,block structure
constraint,include,inclusion statement
constraint,include,exclusion statement
constraint,include,complex propositional formulae
constraint,support Boolean operator,!
constraint,support comparison operator,==
constraint,supports operator,*
constraint,support numeric function,ceil
constraint,reference,feature
constraint,reference,boolean attribute key
constraint,Boolean level,propositional logic
constraint,Type level,string constraint
constraint,composition,submodel constraint compose model
constraint,cloned feature interaction,contextual clone constraint
constraint,research institution,universidad de sevilla
constraint,research institution,university ulm
constraint,research institution,johannes kepler university linz
constraint,research institution,tu braunschweig
constraint,research institution,karlsruhe institute technology
constraint,subject of publication by,david benavides
constraint,subject of publication by,chico sundermann
constraint,subject of publication by,kevin feichtinger
constraint,subject of publication by,rick rabiser
constraint,subject of publication by,thomas thüm
constraint,publication date,2025
constraint,take form of,exclusion statement
constraint,are specified using,feature attribute
arithmetic level constraint,supports operator,+
arithmetic level constraint,supports operator,*
arithmetic level constraint,include function,sum
arithmetic level constraint,include function,avg
type level constraint,supports,string comparison
type level constraint,supports,string length check
type level constraint,include function,len
constraint,reference features by,name
constraint,connect,import submodel
boolean level,includes,separately feature tree
boolean level,Includes keyword,mandatory
boolean level,Includes keyword,alternative
boolean level,Includes keyword,or
boolean level,use operator,!
boolean level,use operator,==
boolean level,use operator,<=>
boolean level,allows,feature attribute
boolean level,supported by,featureide
boolean level,supported by,flamapy
boolean level,supported by,nemo
boolean level,supported by,variability.dev
boolean level,supported by,ddueruem
boolean level,supported by,fm fact label
boolean level,supported by,pure::variant
boolean level,Foundation for,arithmetic level
boolean level,can be encoded as,sit problem
boolean level,contains,feature
boolean level,uses,indentation represent hierarchy
boolean level,supports,operator
boolean core,contains,mandatory keyword
boolean core,contains,alternative keyword
boolean core,includes,propositional constraint
group cardinality,allows,select n m feature
boolean level,refer to,feature
boolean level,refer to,boolean attribute key
boolean level,includes,optional keyword
boolean level,can be encoded as,cnf
boolean level,allows,boolean attribute key
boolean level,supports,boolean
boolean level,includes,optional group type
boolean level,excludes,constraint
boolean level,uses,sit solver
boolean level,is used by,featureide
boolean level,is part of,language level hierarchy
boolean core,is,boolean level
group cardinality,enables,select n m child
boolean level,is analyzed with,bdd
boolean level,allows,feature attribute information storage
boolean level,has features with value,0
boolean level,features are,boolean
boolean level,is extended by,arithmetic level
boolean level,is target of,conversion strategy
boolean level,integrated into,uvl
boolean level,uses,indentation
boolean level,uses,linebreak statement ending
boolean level,uses,complete keyword
arithmetic level,represented as,smt problem
arithmetic level,represented as,cp problem
arithmetic level,supports operator,!=
arithmetic level,supports,avg aggregate function
arithmetic level,converts to,boolean level
arithmetic level,receives conversion from,type level
arithmetic level,encapsulates,arithmetic expression feature
arithmetic level,requires processing for,sat encode
arithmetic level,is used by,clafer
arithmetic level,supports,sumfunction
arithmetic level,supports,avgfunction
arithmetic level,uses,numerical feature attribute variable
arithmetic level,target level for,type level
arithmetic level,minor level grammar keyword,featurecardinality
arithmetic level,minor level grammar keyword,aggregate function
arithmetic level,minor level grammar keyword,arithmetic
arithmetic level,reasoning engine,smt solver
arithmetic level,reasoning engine,cp solver
arithmetic level,supports function,avg
arithmetic level,requires,smt solver
arithmetic level,requires,reasoning engine
arithmetic level,allows,select feature multiple time
arithmetic level,keyword,arithmetic
arithmetic level,minor level identifier,arithmetic
arithmetic level,minor level identifier,featurecardinality
arithmetic level,minor level identifier,aggregate function
arithmetic level,conversion target for,type level
arithmetic level,is part of,language level hierarchy
arithmetic level,supports,numeric variable
arithmetic level,hierarchy,boolean level
arithmetic level,hierarchy,type level
arithmetic level,contains,arithmetic expression feature
arithmetic level,supports,subtraction operator
arithmetic level,supports,division operator
arithmetic level,supports,inequality operator
arithmetic level,supports,great operator
arithmetic level,allows,term constant
arithmetic level,conversion strategy,enumerate constraint
type level,occupies highest position in,language level hierarchy
type level,introduces,float feature
type level,introduces,string feature
type level,introduces,nonboolean feature
type level,contains core level,type core
type level,has minor level,numeric constraint
type core,supports,string feature
string constraint,allows operator,len
string constraint,allows operator,==
numericconstraint,allows operator,floor
numericconstraint,allows operator,ceil
type level,conversion strategy,arithmetic level
type level,conversion strategy,string constraint
type level,conversion strategy,transform nonboolean feature boolean feature attribute
type level,supports function,len
type level,supports function,floor
type level,supports function,ceil
type level,supports,equality check string
type level,supports,string comparison
type level,drops in conversion,string constraint
type level,provides expressiveness for,string constraint
string constraint,adds,string constraint
string constraint,introduces,len function
type level,can be converted to,arithmetic level
type level,maps,transform nonboolean feature boolean feature attribute
string constraint,are dropped,conversion strategy
type level,declared with keyword,type
type level,supports,include keyword
type level,uses keyword,real
type level,uses keyword,integer
type level,uses keyword,string
uvl,supports,language level hierarchy
travart,supports,language level hierarchy
v4rdiac,supports,language level hierarchy
type level,has minor level,type core
type stringconstraint,allows,len function
type stringconstraint,allows,string comparison
type level,Includes keyword,type
type level,supports wildcard,type
type level,transforms typed features to,boolean attribute key
type level,are dropped,string constraint
travart,supports,type level
v4rdiac,supports,type level
