Iteration,Seed,Run,Subject,Predicate,Object
2,Language extensions,0,Language extensions,enable,modularity
2,Language extensions,0,Language extensions,support,custom attributes
2,Language extensions,0,Language extensions,allow,domain-specific annotations
2,Language extensions,0,Language extensions,enhance,core language
2,Language extensions,0,Language extensions,define,new syntax elements
2,Language extensions,0,Language extensions,provide,additional semantics
2,Language extensions,0,Language extensions,facilitate,interoperability
2,Language extensions,0,Language extensions,extend,UVL core
2,Language extensions,0,Language extensions,include,attribute definitions
2,Language extensions,0,Language extensions,include,group types
2,Language extensions,0,Language extensions,include,constraint types
2,Language extensions,1,Language extensions,are part of,UVL
2,Language extensions,1,Language extensions,enable,modularity
2,Language extensions,1,Language extensions,support,domain-specific requirements
2,Language extensions,1,Language extensions,allow,custom attributes
2,Language extensions,1,Language extensions,allow,custom group types
2,Language extensions,1,Language extensions,facilitate,interoperability
2,Language extensions,1,Language extensions,enhance,expressiveness
2,Language extensions,1,Language extensions,define,new syntax elements
2,Language extensions,1,Language extensions,provide,flexibility
2,Language extensions,1,Language extensions,extend,core language features
2,Language extensions,1,Language extensions,incorporate,additional semantics
2,Language extensions,1,Language extensions,permit,annotation of features
2,Language extensions,2,Language extensions,are part of,Universal Variability Language
2,Language extensions,2,Language extensions,enable,modularity
2,Language extensions,2,Language extensions,support,attributes
2,Language extensions,2,Language extensions,support,cardinalities
2,Language extensions,2,Language extensions,support,group cardinalities
2,Language extensions,2,Language extensions,allow,custom metadata
2,Language extensions,2,Language extensions,enhance,expressiveness
2,Language extensions,2,Language extensions,include,numeric constraints
2,Language extensions,2,Language extensions,include,string constraints
2,Language extensions,2,Language extensions,provide,flexibility
2,Language extensions,2,Language extensions,facilitate,domain-specific requirements
2,Language extensions,2,Language extensions,extend,core language features
2,Language extensions,3,Language extensions,are part of,UVL
2,Language extensions,3,Language extensions,provide,extensibility
2,Language extensions,3,Language extensions,support,custom attributes
2,Language extensions,3,Language extensions,enable,domain-specific features
2,Language extensions,3,Language extensions,allow,new constraints
2,Language extensions,3,Language extensions,enhance,feature modeling
2,Language extensions,3,Language extensions,are defined in,UVL header
2,Language extensions,3,Language extensions,facilitate,modularity
2,Language extensions,3,Language extensions,allow,multi-valued features
2,Language extensions,3,Language extensions,support,complex constraints
2,Language extensions,4,Language extensions,are part of,Universal Variability Language
2,Language extensions,4,Language extensions,enable,custom attributes
2,Language extensions,4,Language extensions,support,domain-specific annotations
2,Language extensions,4,Language extensions,allow,modularity
2,Language extensions,4,Language extensions,enhance,core language
2,Language extensions,4,Language extensions,define,new constraint types
2,Language extensions,4,Language extensions,provide,flexibility
2,Language extensions,4,Language extensions,facilitate,interoperability
