Iteration,Seed,Run,Subject,Predicate,Object
1,UVL language,2,UVL language,Arithmetic operator,>
1,UVL language,2,UVL language,Arithmetic operator,>=
1,UVL language,2,UVL language,Arithmetic minor level,feature cardinality
1,UVL language,2,UVL language,Arithmetic minor level,aggregate functions
1,UVL language,2,UVL language,Type domain,real
1,UVL language,2,UVL language,Type domain,integer
1,UVL language,2,UVL language,Type domain,string
1,UVL language,2,UVL language,Type minor level,String constraints
1,UVL language,2,UVL language,declaration keyword,include
1,UVL language,2,UVL language,employs,conversion strategies
1,UVL language,2,UVL language,conversion strategy result,semantic equivalence
1,UVL language,2,UVL language,tool support,UVLParser library
1,UVL language,3,UVL language,stands for,Universal Variability Language
1,UVL language,3,UVL language,is,community effort
1,UVL language,3,UVL language,is,textual specification for feature models
1,UVL language,3,UVL language,describes,features as tree hierarchy
1,UVL language,3,UVL language,supports relationship,alternative
1,UVL language,3,UVL language,supports relationship,or
1,UVL language,3,UVL language,supports relationship,mandatory
1,UVL language,3,UVL language,supports relationship,optional
1,UVL language,3,UVL language,supports constraint operator,&
1,UVL language,3,UVL language,supports constraint operator,|
1,UVL language,3,UVL language,supports constraint operator,=>
1,UVL language,3,UVL language,supports constraint operator,<=>
1,UVL language,3,UVL language,provides,import mechanism
1,UVL language,3,UVL language,employs,optional language levels
1,UVL language,3,UVL language,contains,Boolean level
1,UVL language,3,UVL language,contains,Arithmetic level
1,UVL language,3,UVL language,contains,Type level
1,UVL language,3,Boolean level,includes,group cardinality
1,UVL language,3,Arithmetic level,introduces,numeric constraints
1,UVL language,3,Arithmetic level,supports operator,+
1,UVL language,3,Arithmetic level,supports operator,-
1,UVL language,3,Arithmetic level,supports operator,*
1,UVL language,3,Arithmetic level,supports operator,/
1,UVL language,3,Arithmetic level,supports operator,==
1,UVL language,3,Arithmetic level,supports operator,>
1,UVL language,3,Arithmetic level,supports operator,>=
1,UVL language,3,Arithmetic level,includes,feature cardinality
1,UVL language,3,Arithmetic level,includes,aggregate functions
1,UVL language,3,Aggregate functions,include,sum
1,UVL language,3,Aggregate functions,include,avg
1,UVL language,3,Type level,introduces domain,real
1,UVL language,3,Type level,introduces domain,integer
1,UVL language,3,Type level,introduces domain,string
1,UVL language,3,Type level,includes,String constraints
1,UVL language,3,String constraints,support operator,len
1,UVL language,3,String constraints,support operator,==
1,UVL language,3,UVL language,enables,explicit declaration of levels
1,UVL language,3,UVL language,uses,include keyword
1,UVL language,3,UVL language,employs,conversion strategies between levels
1,UVL language,4,UVL language,is,textual specification for feature models
1,UVL language,4,UVL language,is,textual notation for variability models
1,UVL language,4,UVL language,developed by,community effort
1,UVL language,4,UVL language,developed by,MODEVAR initiative
1,UVL language,4,UVL language,contains,simple core language
1,UVL language,4,UVL language,extended with,optional language levels
1,UVL language,4,UVL language,features,conversion strategies
1,UVL language,4,UVL language,has major language level,Boolean level
1,UVL language,4,UVL language,has major language level,Arithmetic level
1,UVL language,4,UVL language,has major language level,Type level
1,UVL language,4,UVL language,describes features as,tree hierarchy
1,UVL language,4,UVL language,supports parent-child relationship,alternative
1,UVL language,4,UVL language,supports parent-child relationship,or
1,UVL language,4,UVL language,supports parent-child relationship,mandatory
1,UVL language,4,UVL language,supports parent-child relationship,optional
1,UVL language,4,UVL language,supports propositional logic operator,&
1,UVL language,4,UVL language,supports propositional logic operator,|
1,UVL language,4,UVL language,supports propositional logic operator,=>
1,UVL language,4,UVL language,supports propositional logic operator,<=>
1,UVL language,4,UVL language,provides,import mechanism
1,UVL language,4,UVL language,supports group cardinality syntax,[min..max]
1,UVL language,4,UVL language,supports numeric operator,+
1,UVL language,4,UVL language,supports numeric operator,-
1,UVL language,4,UVL language,supports numeric operator,*
1,UVL language,4,UVL language,supports numeric operator,/
1,UVL language,4,UVL language,supports numeric operator,==
1,UVL language,4,UVL language,supports numeric operator,>
1,UVL language,4,UVL language,supports numeric operator,>=
1,UVL language,4,UVL language,includes minor level,feature cardinality
1,UVL language,4,UVL language,supports aggregate function,sum
1,UVL language,4,UVL language,supports aggregate function,avg
1,UVL language,4,UVL language,supports feature domain,real
1,UVL language,4,UVL language,supports feature domain,integer
1,UVL language,4,UVL language,supports feature domain,string
1,UVL language,4,UVL language,has default feature domain,Boolean
1,UVL language,4,UVL language,supports string function,len
1,UVL language,4,UVL language,features keyword,include
1,UVL language,5,UVL language,is,Universal Variability Language
1,UVL language,5,UVL language,is,textual specification for feature models
1,UVL language,5,UVL language,is,community effort
1,UVL language,5,UVL language,is,system modeling language
1,UVL language,5,UVL language,is,textual notation for variability models
1,UVL language,5,UVL language,has,simple core language
1,UVL language,5,UVL language,uses,optional language levels
1,UVL language,5,UVL language,has,Boolean major level
1,UVL language,5,UVL language,has,Arithmetic major level
1,UVL language,5,UVL language,has,Type major level
1,UVL language,5,UVL language,describes features as,tree hierarchy
1,UVL language,5,UVL language,supports,alternative relationship
1,UVL language,5,UVL language,supports,or relationship
1,UVL language,5,UVL language,supports,mandatory relationship
1,UVL language,5,UVL language,supports,optional relationship
1,UVL language,5,UVL language,supports,propositional logic constraints
1,UVL language,5,UVL language,supports,& operator
1,UVL language,5,UVL language,supports,| operator
1,UVL language,5,UVL language,supports,=> operator
1,UVL language,5,UVL language,supports,<=> operator
1,UVL language,5,UVL language,includes,import mechanism
1,UVL language,5,UVL language,supports,group keywords
1,UVL language,5,UVL language,includes,group cardinality
1,UVL language,5,UVL language,introduces,numeric constraints
1,UVL language,5,UVL language,supports,+ operator
1,UVL language,5,UVL language,supports,- operator
1,UVL language,5,UVL language,supports,* operator
1,UVL language,5,UVL language,supports,/ operator
1,UVL language,5,UVL language,supports,== operator
1,UVL language,5,UVL language,supports,> operator
1,UVL language,5,UVL language,supports,>= operator
1,UVL language,5,UVL language,includes,feature cardinality minor level
1,UVL language,5,UVL language,includes,aggregate functions minor level
1,UVL language,5,UVL language,introduces,real feature domain
1,UVL language,5,UVL language,introduces,integer feature domain
1,UVL language,5,UVL language,introduces,string feature domain
1,UVL language,5,UVL language,includes,String constraints minor level
1,UVL language,5,UVL language,supports,include-keyword
1,UVL language,5,UVL language,allows,all language constructs by default
2,Language extensions,1,Language extensions,enrich,UVL
2,Language extensions,1,Language extensions,add,expressive language features
2,Language extensions,1,Language extensions,are,optional
2,Language extensions,1,Language extensions,enable,tailored language specification
2,Language extensions,1,Language extensions,consist of,language levels
2,Language extensions,1,Language levels,encapsulate,related language features
2,Language extensions,1,Language levels,group features by,required reasoning engines
2,Language extensions,1,Major language levels,consist of,core language features
2,Language extensions,1,Major language levels,consist of,optional minor levels
2,Language extensions,1,UVL,features,three major language levels
2,Language extensions,1,Boolean level,contains,group cardinality sublevel
2,Language extensions,1,Arithmetic level,contains,feature cardinality minor level
2,Language extensions,1,Arithmetic level,contains,aggregate functions minor level
2,Language extensions,1,Type level,contains,String constraints minor level
2,Language extensions,1,Include-keyword,enables,major level cores
2,Language extensions,1,Include-keyword,enables,specific minor levels
2,Language extensions,1,Language extensions,maintain,simple base language
2,Language extensions,1,Language levels,facilitate,optional complex extensions
2,Language extensions,2,Language extensions,are,optional
2,Language extensions,2,Language extensions,add,expressive language features
2,Language extensions,2,Language extensions,enable,tailored language specification
2,Language extensions,2,Language extensions,consist of,language levels
2,Language extensions,2,Language extensions,consist of,conversion strategies
2,Language extensions,2,Language extensions,encapsulate,constructs analyzed by same reasoning engine
2,Language extensions,2,Language extensions,add,sophisticated language properties
2,Language extensions,2,Language extensions,maintain,simple base language
2,Language extensions,2,Language extensions,include,minor levels
2,Language extensions,2,Minor levels,are,optional extensions
2,Language extensions,2,Language levels,group features by,reasoning engines
2,Language extensions,2,Language levels,consist of,core features
2,Language extensions,2,Language levels,consist of,minor features
2,Language extensions,2,Conversion strategies,enable,automated exchange
2,Language extensions,2,Conversion strategies,replace,complex constructs with equivalent expressions
2,Language extensions,2,Boolean level,includes minor level,group cardinality
2,Language extensions,2,Arithmetic level,includes minor level,feature cardinality
2,Language extensions,2,Arithmetic level,includes minor level,aggregate functions
2,Language extensions,2,Type level,includes minor level,String constraints
2,Language extensions,3,Language extensions,provide,expressive language features
2,Language extensions,3,Language extensions,are,optional
2,Language extensions,3,Language extensions,enable,tailored language specification
2,Language extensions,3,Language extensions,consist of,language levels
2,Language extensions,3,Language extensions,consist of,conversion strategies
2,Language extensions,3,Language extensions,cover,sophisticated expressions
2,Language extensions,3,Language extensions,maintain,simple base language
2,Language extensions,3,Language levels,group,features by reasoning engines
2,Language extensions,3,Language levels,include,Boolean level
2,Language extensions,3,Language levels,include,Arithmetic level
2,Language extensions,3,Language levels,include,Type level
2,Language extensions,3,Language levels,consist of,core features
2,Language extensions,3,Language levels,consist of,minor levels
2,Language extensions,3,Minor levels,are,optional extensions
2,Language extensions,3,Conversion strategies,translate,between language levels
2,Language extensions,3,Conversion strategies,replace,complex constructs
2,Language extensions,3,Conversion strategies,use,semantically equivalent expressions
2,Language extensions,3,Conversion strategies,enable,automated exchange between tools
2,Language extensions,3,Include keyword,enables,specific language extensions
2,Language extensions,3,UVLParser,implements,language extensions
2,Language extensions,4,Language extensions,add,expressive language features
2,Language extensions,4,Language extensions,are,optional
2,Language extensions,4,Language extensions,enrich,UVL
2,Language extensions,4,Language extensions,enable,tailored language specification
2,Language extensions,4,Language extensions,add,sophisticated language properties
2,Language extensions,4,Language extensions,maintain,simple base language
2,Language extensions,4,Language extensions,employ,optional language levels
2,Language extensions,4,Language extensions,consist of,language levels
2,Language extensions,4,Language extensions,consist of,conversion strategies
2,Language extensions,4,Language extensions,include,minor levels
2,Language extensions,4,Language extensions,include,group cardinality
2,Language extensions,4,Language extensions,include,feature cardinality
2,Language extensions,4,Language extensions,include,aggregate functions
2,Language extensions,4,Language extensions,include,string constraints
2,Language extensions,4,Language extensions,simplify,exchange between tools
2,Language extensions,5,Language extensions,add,expressive language features
2,Language extensions,5,Language extensions,enable,tailored language specification
2,Language extensions,5,Language extensions,are,optional
2,Language extensions,5,Language extensions,categorized as,language levels
2,Language extensions,5,Language levels,group features by,reasoning engines
2,Language extensions,5,Language levels,include,Boolean level
2,Language extensions,5,Language levels,include,Arithmetic level
2,Language extensions,5,Language levels,include,Type level
2,Language extensions,5,Language levels,contain,core language features
2,Language extensions,5,Language levels,contain,minor levels
2,Language extensions,5,Language levels,include,group cardinality
2,Language extensions,5,Language levels,include,feature cardinality
2,Language extensions,5,Language levels,include,aggregate functions
2,Language extensions,5,Language levels,include,string constraints
2,Language extensions,5,Language extensions,declared using,include keyword
2,Language extensions,5,Language extensions,supported by,UVLParser library
2,Language extensions,5,Language extensions,processed by,conversion strategies
2,Language extensions,5,Conversion strategies,replace,complex constructs
2,Language extensions,5,Conversion strategies,use,semantically equivalent expressions
3,Feature tree,1,Feature tree,describes,set of features
3,Feature tree,1,Feature tree,is,tree hierarchy
3,Feature tree,1,Feature tree,defined in,UVL model
3,Feature tree,1,Feature tree,contains,root feature
3,Feature tree,1,Feature tree,supports,alternative relationship
3,Feature tree,1,Feature tree,supports,or relationship
3,Feature tree,1,Feature tree,supports,mandatory relationship
3,Feature tree,1,Feature tree,supports,optional relationship
3,Feature tree,1,Feature tree,contains,subtree
3,Feature tree,1,Feature tree,allows,submodel attachment
3,Feature tree,2,Feature tree,represents,set of features
3,Feature tree,2,Feature tree,is,tree hierarchy
3,Feature tree,2,Feature tree,is described by,UVL model
3,Feature tree,2,Feature tree,supports,alternative parent-child relationships
3,Feature tree,2,Feature tree,supports,or parent-child relationships
3,Feature tree,2,Feature tree,supports,mandatory parent-child relationships
3,Feature tree,2,Feature tree,supports,optional parent-child relationships
3,Feature tree,2,Feature tree,contains,root feature
3,Feature tree,2,Feature tree,allows,attachment of submodels
3,Feature tree,2,Feature tree,contains,repeated subtrees for cardinalities
3,Feature tree,2,Feature tree,uses,indexed features for repeated cross-tree constraints
3,Feature tree,3,Feature tree,is,tree hierarchy
3,Feature tree,3,Feature tree,describes,set of features
3,Feature tree,3,Feature tree,supports,parent-child relationships
3,Feature tree,3,Feature tree,supports,alternative relationship
3,Feature tree,3,Feature tree,supports,or relationship
3,Feature tree,3,Feature tree,supports,mandatory relationship
3,Feature tree,3,Feature tree,supports,optional relationship
3,Feature tree,3,Feature tree,has,root feature
3,Feature tree,3,Feature tree,allows,attachment of submodels
3,Feature tree,3,Feature tree,contains,repeated subtrees for cardinalities
3,Feature tree,4,Feature tree,is,tree hierarchy
3,Feature tree,4,Feature tree,describes,feature set
3,Feature tree,4,Feature tree,supports,alternative relationships
3,Feature tree,4,Feature tree,supports,or relationships
3,Feature tree,4,Feature tree,supports,mandatory relationships
3,Feature tree,4,Feature tree,supports,optional relationships
3,Feature tree,4,Feature tree,includes,root feature
3,Feature tree,4,Feature tree,allows,submodel attachment
3,Feature tree,4,Feature tree,uses,group keywords
3,Feature tree,4,Feature tree,incorporates,feature cardinality
3,Feature tree,4,Feature tree,contains,repeated subtrees
3,Feature tree,5,Feature tree,describes,set of features
3,Feature tree,5,Feature tree,uses,tree hierarchy
3,Feature tree,5,Feature tree,supports,alternative parent-child relationship
3,Feature tree,5,Feature tree,supports,or parent-child relationship
3,Feature tree,5,Feature tree,supports,mandatory parent-child relationship
3,Feature tree,5,Feature tree,supports,optional parent-child relationship
3,Feature tree,5,Feature tree,contains,root feature
3,Feature tree,5,Feature tree,allows,submodel attachment
3,Feature tree,5,Submodel attachment,uses,import mechanism
3,Feature tree,5,Feature tree,supports,group keywords
3,Feature tree,5,Feature tree,incorporates,feature cardinality
3,Feature tree,5,Feature tree,contains,repeated subtrees for cardinalities
4,Cross-tree constraints,1,Cross-tree constraints,are specified in,propositional logic
4,Cross-tree constraints,1,Cross-tree constraints,support the operator,& (and)
4,Cross-tree constraints,1,Cross-tree constraints,support the operator,| (or)
4,Cross-tree constraints,1,Cross-tree constraints,support the operator,=> (imply)
4,Cross-tree constraints,1,Cross-tree constraints,support the operator,<=> (iff)
4,Cross-tree constraints,1,Cross-tree constraints,are a feature of,Boolean level
4,Cross-tree constraints,1,Cross-tree constraints,include,numeric constraints in the Arithmetic level
4,Cross-tree constraints,1,Numeric constraints,support the operator,+
4,Cross-tree constraints,1,Numeric constraints,support the operator,-
4,Cross-tree constraints,1,Numeric constraints,support the operator,*
4,Cross-tree constraints,1,Numeric constraints,support the operator,/
4,Cross-tree constraints,1,Numeric constraints,support the operator,==
4,Cross-tree constraints,1,Numeric constraints,support the operator,>
4,Cross-tree constraints,1,Numeric constraints,support the operator,>=
4,Cross-tree constraints,1,Numeric constraints,apply to,constants
4,Cross-tree constraints,1,Numeric constraints,apply to,numerical feature attributes
4,Cross-tree constraints,1,Numeric constraints,must resolve to,Boolean
4,Cross-tree constraints,1,Cross-tree constraints,can use,aggregate functions
4,Cross-tree constraints,1,Aggregate functions,include,sum
4,Cross-tree constraints,1,Aggregate functions,include,avg
4,Cross-tree constraints,1,Aggregate functions,take as input,numeric feature attribute name
4,Cross-tree constraints,1,Aggregate functions,take as optional second parameter,a feature
4,Cross-tree constraints,1,String constraints,is a,minor level of the Type level
4,Cross-tree constraints,1,String constraints,introduce cross-tree constraints over,string features
4,Cross-tree constraints,1,String constraints,introduce cross-tree constraints over,string constants
4,Cross-tree constraints,1,String constraints,support the operator,len
4,Cross-tree constraints,1,String constraints,support the operator,== equality
4,Cross-tree constraints,1,Cross-tree constraints,are repeated,for feature cardinalities
4,Cross-tree constraints,1,Cross-tree constraints,use,indexed features for cardinalities
4,Cross-tree constraints,1,String constraints,are dropped,during conversion to Type Core
4,Cross-tree constraints,2,Cross-tree constraints,are specified in,propositional logic
4,Cross-tree constraints,2,Cross-tree constraints,support operator,&
4,Cross-tree constraints,2,Cross-tree constraints,support operator,|
4,Cross-tree constraints,2,Cross-tree constraints,support operator,=>
4,Cross-tree constraints,2,Cross-tree constraints,support operator,<=>
4,Cross-tree constraints,2,Cross-tree constraints,are a language feature of,Boolean level
4,Cross-tree constraints,2,Cross-tree constraints,can include,numeric constraints
4,Cross-tree constraints,2,Numeric constraints,support operator,+
4,Cross-tree constraints,2,Numeric constraints,support operator,-
4,Cross-tree constraints,2,Numeric constraints,support operator,*
4,Cross-tree constraints,2,Numeric constraints,support operator,/
4,Cross-tree constraints,2,Numeric constraints,support operator,==
4,Cross-tree constraints,2,Numeric constraints,support operator,>
4,Cross-tree constraints,2,Numeric constraints,support operator,>=
4,Cross-tree constraints,2,Numeric constraints,use,numerical feature attributes as variables
4,Cross-tree constraints,2,Numeric constraints,must resolve to,Boolean
4,Cross-tree constraints,2,Numeric constraints,can include,aggregate functions
4,Cross-tree constraints,2,Cross-tree constraints,can include,string constraints
4,Cross-tree constraints,2,String constraints,apply to,string features
4,Cross-tree constraints,2,String constraints,apply to,string constants
4,Cross-tree constraints,2,String constraints,support operator,len
4,Cross-tree constraints,2,String constraints,support operator,==
4,Cross-tree constraints,2,Propositional cross-tree constraints,are used to represent,group cardinalities during conversion
4,Cross-tree constraints,2,Cross-tree constraints,use,indexed features for feature cardinality conversion
4,Cross-tree constraints,3,Cross-tree constraints,are part of,Universal Variability Language
4,Cross-tree constraints,3,Cross-tree constraints,are specified in,propositional logic
4,Cross-tree constraints,3,Cross-tree constraints,support,& operator
4,Cross-tree constraints,3,Cross-tree constraints,support,| operator
4,Cross-tree constraints,3,Cross-tree constraints,support,=> operator
4,Cross-tree constraints,3,Cross-tree constraints,support,<=> operator
4,Cross-tree constraints,3,Cross-tree constraints,include,numeric constraints
4,Cross-tree constraints,3,Cross-tree constraints,utilize,feature attributes
4,Cross-tree constraints,3,Cross-tree constraints,support,+ operator
4,Cross-tree constraints,3,Cross-tree constraints,support,- operator
4,Cross-tree constraints,3,Cross-tree constraints,support,* operator
4,Cross-tree constraints,3,Cross-tree constraints,support,/ operator
4,Cross-tree constraints,3,Cross-tree constraints,support,== operator
4,Cross-tree constraints,3,Cross-tree constraints,support,> operator
4,Cross-tree constraints,3,Cross-tree constraints,support,>= operator
4,Cross-tree constraints,3,Cross-tree constraints,must resolve to,Boolean values
4,Cross-tree constraints,3,Cross-tree constraints,utilize,aggregate functions
4,Cross-tree constraints,3,Cross-tree constraints,utilize,sum function
4,Cross-tree constraints,3,Cross-tree constraints,utilize,avg function
4,Cross-tree constraints,3,Cross-tree constraints,include,string constraints
4,Cross-tree constraints,3,Cross-tree constraints,utilize,string features
4,Cross-tree constraints,3,Cross-tree constraints,utilize,string constants
4,Cross-tree constraints,3,Cross-tree constraints,support,len function
4,Cross-tree constraints,3,Cross-tree constraints,are replaced by,conversion strategies
4,Cross-tree constraints,3,Cross-tree constraints,are repeated with indexed features,for feature cardinalities
4,Cross-tree constraints,3,Cross-tree constraints,are dropped,during conversion of string constraints
4,Cross-tree constraints,4,Cross-tree constraints,are part of,Universal Variability Language
4,Cross-tree constraints,4,Cross-tree constraints,are specified in addition to,tree hierarchy
4,Cross-tree constraints,4,Cross-tree constraints,use,propositional logic
4,Cross-tree constraints,4,Cross-tree constraints,include,operator &
4,Cross-tree constraints,4,Cross-tree constraints,include,operator |
4,Cross-tree constraints,4,Cross-tree constraints,include,operator =>
4,Cross-tree constraints,4,Cross-tree constraints,include,operator <=>
4,Cross-tree constraints,4,Cross-tree constraints,are supported by,Boolean language level
4,Cross-tree constraints,4,Cross-tree constraints,are supported by,Arithmetic language level
4,Cross-tree constraints,4,Cross-tree constraints,are supported by,Type language level
4,Cross-tree constraints,4,Numeric constraints,involve,numeric feature attributes
4,Cross-tree constraints,4,Numeric constraints,involve,constants
4,Cross-tree constraints,4,Numeric constraints,include,operator +
4,Cross-tree constraints,4,Numeric constraints,include,operator -
4,Cross-tree constraints,4,Numeric constraints,include,operator *
4,Cross-tree constraints,4,Numeric constraints,include,operator /
4,Cross-tree constraints,4,Numeric constraints,include,operator ==
4,Cross-tree constraints,4,Numeric constraints,include,operator >
4,Cross-tree constraints,4,Numeric constraints,include,operator >=
4,Cross-tree constraints,4,Numeric constraints,must resolve to,Boolean terms
4,Cross-tree constraints,4,Numeric constraints,employ,aggregate functions
4,Cross-tree constraints,4,Aggregate functions,include,sum
4,Cross-tree constraints,4,Aggregate functions,include,avg
4,Cross-tree constraints,4,String constraints,involve,string features
4,Cross-tree constraints,4,String constraints,involve,string constants
4,Cross-tree constraints,4,String constraints,include,operator len
4,Cross-tree constraints,4,String constraints,include,operator ==
4,Cross-tree constraints,4,Cross-tree constraints,represent,enumerated group cardinalities after conversion
4,Cross-tree constraints,4,Cross-tree constraints,are repeated with indexed features,for feature cardinalities
4,Cross-tree constraints,4,String constraints,are dropped,during conversion to Type core
4,Cross-tree constraints,5,Cross-tree constraints,are expressed in,propositional logic
4,Cross-tree constraints,5,Cross-tree constraints,support,& operator
4,Cross-tree constraints,5,Cross-tree constraints,support,| operator
4,Cross-tree constraints,5,Cross-tree constraints,support,=> operator
4,Cross-tree constraints,5,Cross-tree constraints,support,<=> operator
4,Cross-tree constraints,5,Cross-tree constraints,are part of,Boolean level
4,Cross-tree constraints,5,Cross-tree constraints,are part of,UVL core language
4,Cross-tree constraints,5,Cross-tree constraints,can reference,feature attributes
4,Cross-tree constraints,5,Cross-tree constraints,can reference,features
4,Cross-tree constraints,5,Numeric constraints,are introduced by,Arithmetic level
4,Cross-tree constraints,5,Numeric constraints,support,+ operator
4,Cross-tree constraints,5,Numeric constraints,support,- operator
4,Cross-tree constraints,5,Numeric constraints,support,* operator
4,Cross-tree constraints,5,Numeric constraints,support,/ operator
4,Cross-tree constraints,5,Numeric constraints,support,== operator
4,Cross-tree constraints,5,Numeric constraints,support,> operator
4,Cross-tree constraints,5,Numeric constraints,support,>= operator
4,Cross-tree constraints,5,Numeric constraints,use,constants
4,Cross-tree constraints,5,Numeric constraints,use,numerical feature attributes
4,Cross-tree constraints,5,String constraints,are,minor level features
4,Cross-tree constraints,5,String constraints,introduce cross-tree constraints over,string features
4,Cross-tree constraints,5,String constraints,introduce cross-tree constraints over,string constants
4,Cross-tree constraints,5,String constraints,support,len function
4,Cross-tree constraints,5,String constraints,support,== equality operator
4,Cross-tree constraints,5,Cross-tree constraints,are repeated for,feature cardinalities
4,Cross-tree constraints,5,Cross-tree constraints,use,indexed features for cardinalities
4,Cross-tree constraints,5,Propositional cross-tree constraints,can represent,group cardinalities
5,Boolean level,1,Boolean level,is a,major language level
5,Boolean level,1,Boolean level,encapsulates,boolean expressions over features
5,Boolean level,1,Boolean level,includes,group keywords
5,Boolean level,1,Boolean level,includes,propositional cross-tree constraints
5,Boolean level,1,Boolean level,includes,or group-type
5,Boolean level,1,Boolean level,includes,alternative group-type
5,Boolean level,1,Boolean level,includes,mandatory relationship
5,Boolean level,1,Boolean level,includes,optional relationship
5,Boolean level,1,Boolean level,supports,& operator
5,Boolean level,1,Boolean level,supports,| operator
5,Boolean level,1,Boolean level,supports,=> operator
5,Boolean level,1,Boolean level,supports,<=> operator
5,Boolean level,1,Boolean level,contains,group cardinality sublevel
5,Boolean level,1,Boolean level,uses,SAT solver as backend
5,Boolean level,1,Boolean level,is used by,FeatureIDE
5,Boolean level,1,Group cardinality,is a,minor language level of Boolean level
5,Boolean level,1,Group cardinality,uses syntax,[min..max]
5,Boolean level,1,Group cardinality,is converted to,Boolean core
5,Boolean level,1,Arithmetic core,is converted to,Boolean core
5,Boolean level,1,Arithmetic level,is converted to,Boolean level
5,Boolean level,2,Boolean level,is a,major language level
5,Boolean level,2,Boolean level,contains,boolean expressions over features
5,Boolean level,2,Boolean level,includes,language core
5,Boolean level,2,Boolean level,includes,optional minor features
5,Boolean level,2,Boolean level,incorporates,basic UVL language
5,Boolean level,2,Boolean level core,consists of,group keywords
5,Boolean level,2,Boolean level core,consists of,propositional cross-tree constraints
5,Boolean level,2,Boolean level,contains,sublevel for group cardinality
5,Boolean level,2,Boolean level features,can be assigned,TRUE
5,Boolean level,2,Boolean level features,can be assigned,FALSE
5,Boolean level,2,Boolean level,is supported by,SAT solver backends
5,Boolean level,2,Boolean level,is used by,FeatureIDE
5,Boolean level,2,Boolean level,is target for conversion from,Arithmetic level
5,Boolean level,2,Group cardinality minor level,converted to,Boolean core via enumerating constraints
5,Boolean level,3,Boolean level,is,a major language level
5,Boolean level,3,Boolean level,contains,a language core
5,Boolean level,3,Boolean level,contains,a group cardinality sublevel
5,Boolean level,3,Boolean level,core features include,group keywords
5,Boolean level,3,Boolean level,core features include,propositional cross-tree constraints
5,Boolean level,3,Boolean level,core features include,the or keyword
5,Boolean level,3,Boolean level,is supported by,FeatureIDE
5,Boolean level,3,Boolean level,is analyzed with,SAT solver backends
5,Boolean level,3,Boolean level,includes,boolean expressions over features
5,Boolean level,3,Boolean level,is the target for,Arithmetic level conversion
5,Boolean level,3,Boolean level,can be explicitly declared,using the include-keyword
5,Boolean level,3,Boolean level,group cardinality sublevel uses,the [min..max] syntax
5,Boolean level,4,Boolean level,is,major language level
