Iteration,Seed,Run,Subject,Predicate,Object
1,UVL language,2,UVL language,supports,mandatory relationship
1,UVL language,2,UVL language,supports,optional relationship
1,UVL language,2,UVL language,supports,alternative relationship
1,UVL language,2,UVL language,supports,or relationship
1,UVL language,2,UVL language,supports,group cardinality
1,UVL language,2,UVL language,supports,feature cardinality
1,UVL language,2,UVL language,supports,feature attributes
1,UVL language,2,UVL language,provides,an import mechanism
1,UVL language,2,UVL language,has,formal semantics
1,UVL language,2,UVL language,has,a formal syntax
1,UVL language,2,UVL language,is integrated into,FeatureIDE
1,UVL language,2,UVL language,is integrated into,flamapy
1,UVL language,2,UVL language,is integrated into,pure::variants
1,UVL language,2,UVL language,is integrated into,TRAVART
1,UVL language,2,UVL language,is integrated into,UVLS
1,UVL language,2,UVL language,is integrated into,V4rdiac
1,UVL language,2,UVL language,design goal is,simplicity
1,UVL language,2,UVL language,design goal is,expressiveness
1,UVL language,2,UVL language,design goal is,extensibility
1,UVL language,2,UVL language,design goal is,exchangeability
1,UVL language,2,UVL language,design goal is,information hiding
1,UVL language,2,UVL language,supports,typed features
1,UVL language,2,UVL language,uses,conversion strategies
1,UVL language,2,UVL language,dataset repository is,UVLHub
1,UVL language,3,UVL language,stands for,Universal Variability Language
1,UVL language,3,UVL language,is,a textual language
1,UVL language,3,UVL language,represents,feature models
1,UVL language,3,UVL language,is,human-readable
1,UVL language,3,UVL language,serves as,a pivot language
1,UVL language,3,UVL language,development started in,2018
1,UVL language,3,UVL language,is,community-driven
1,UVL language,3,UVL language,is structured into,a Boolean level
1,UVL language,3,UVL language,is structured into,an Arithmetic level
1,UVL language,3,UVL language,is structured into,a Type level
1,UVL language,3,UVL language,allows,language extensions
1,UVL language,3,UVL language,is maintained by,a consortium of institutions
1,UVL language,3,UVL language,has open-source,support tools
1,UVL language,3,UVL language,has parser implementations for,Python
1,UVL language,3,UVL language,has parser implementations for,Java
1,UVL language,3,UVL language,uses,ANTLR for parser implementations
1,UVL language,3,UVL language,is used for,knowledge sharing
1,UVL language,3,UVL language,is used for,educational instruction
1,UVL language,3,UVL language,is used for,tool integration
1,UVL language,3,UVL language,is used for,tool interoperability
1,UVL language,3,UVL language,contains,a feature tree
1,UVL language,3,UVL language,contains,cross-tree constraints
1,UVL language,3,UVL language,represents hierarchy with,indentation
1,UVL language,3,UVL language,supports,mandatory relationship
1,UVL language,3,UVL language,supports,optional relationship
1,UVL language,3,UVL language,supports,alternative relationship
1,UVL language,3,UVL language,supports,or relationship
1,UVL language,3,UVL language,supports,group cardinality
1,UVL language,3,UVL language,supports,feature cardinality
1,UVL language,3,UVL language,supports,feature attributes
1,UVL language,3,UVL language,supports,typed features
1,UVL language,3,UVL language,supports,aggregate functions
1,UVL language,3,UVL language,supports,string constraints
1,UVL language,3,UVL language,provides,an import mechanism
1,UVL language,3,UVL language,has,formal semantics
1,UVL language,3,UVL language,has,a formal syntax
1,UVL language,3,UVL language,is integrated into,FeatureIDE
1,UVL language,3,UVL language,is integrated into,flamapy
1,UVL language,3,UVL language,is integrated into,UVLS
1,UVL language,3,UVL language,is integrated into,pure::variants
1,UVL language,3,UVL language,is integrated into,TRAVART
1,UVL language,3,UVL language,is integrated into,V4rdiac
1,UVL language,3,UVL language,design goal is,simplicity
1,UVL language,3,UVL language,design goal is,expressiveness
1,UVL language,3,UVL language,design goal is,extensibility
1,UVL language,3,UVL language,design goal is,exchangeability
1,UVL language,3,UVL language,design goal is,information hiding
1,UVL language,3,UVL language,uses,conversion strategies between levels
1,UVL language,3,UVL language,dataset repository is,UVLHub
1,UVL language,4,UVL language,stands for,Universal Variability Language
1,UVL language,4,UVL language,is,a textual language
1,UVL language,4,UVL language,represents,feature models
1,UVL language,4,UVL language,is,human-readable
1,UVL language,4,UVL language,serves as,a pivot language
1,UVL language,4,UVL language,development started in,2018
1,UVL language,4,UVL language,is,community-driven
1,UVL language,4,UVL language,is structured into,a Boolean level
1,UVL language,4,UVL language,is structured into,an Arithmetic level
1,UVL language,4,UVL language,is structured into,a Type level
1,UVL language,4,UVL language,allows,language extensions
1,UVL language,4,UVL language,is maintained by,a consortium of institutions
1,UVL language,4,UVL language,has parser implementations for,Python
1,UVL language,4,UVL language,has parser implementations for,Java
1,UVL language,4,UVL language,uses,ANTLR for parser implementations
1,UVL language,4,UVL language,is used for,knowledge sharing
1,UVL language,4,UVL language,is used for,educational instruction
1,UVL language,4,UVL language,is used for,tool integration
1,UVL language,4,UVL language,is used for,tool interoperability
1,UVL language,4,UVL language,consists of,a feature tree
1,UVL language,4,UVL language,consists of,cross-tree constraints
1,UVL language,4,UVL language,represents hierarchy with,indentation
1,UVL language,4,UVL language,supports,mandatory relationships
1,UVL language,4,UVL language,supports,optional relationships
1,UVL language,4,UVL language,supports,alternative relationships
1,UVL language,4,UVL language,supports,or relationships
1,UVL language,4,UVL language,supports,group cardinality
1,UVL language,4,UVL language,supports,feature cardinality
1,UVL language,4,UVL language,supports,feature attributes
1,UVL language,4,UVL language,supports,typed features
1,UVL language,4,UVL language,supports,aggregate functions
1,UVL language,4,UVL language,supports,string constraints
1,UVL language,4,UVL language,provides,an import mechanism
1,UVL language,4,UVL language,has,formal semantics
1,UVL language,4,UVL language,has,a formal syntax
1,UVL language,4,UVL language,is integrated into,FeatureIDE
1,UVL language,4,UVL language,is integrated into,flamapy
1,UVL language,4,UVL language,is integrated into,pure::variants
1,UVL language,4,UVL language,is integrated into,TRAVART
1,UVL language,4,UVL language,is integrated into,UVLS
1,UVL language,4,UVL language,is integrated into,V4rdiac
1,UVL language,4,UVL language,is integrated into,variability.dev
1,UVL language,4,UVL language,design goal is,simplicity
1,UVL language,4,UVL language,design goal is,expressiveness
1,UVL language,4,UVL language,design goal is,extensibility
1,UVL language,4,UVL language,design goal is,exchangeability
1,UVL language,4,UVL language,design goal is,information hiding
1,UVL language,4,UVL language,uses,conversion strategies between levels
1,UVL language,4,UVL language,dataset repository is,UVLHub
1,UVL language,4,UVL language,is,an open-source format
1,UVL language,5,UVL language,stands for,Universal Variability Language
1,UVL language,5,UVL language,is,a textual language
1,UVL language,5,UVL language,represents,feature models
1,UVL language,5,UVL language,is,human-readable
1,UVL language,5,UVL language,serves as,a pivot language
1,UVL language,5,UVL language,development started in,2018
1,UVL language,5,UVL language,is,community-driven
1,UVL language,5,UVL language,is structured into,a Boolean level
1,UVL language,5,UVL language,is structured into,an Arithmetic level
1,UVL language,5,UVL language,is structured into,a Type level
1,UVL language,5,UVL language,allows,language extensions
1,UVL language,5,UVL language,is maintained by,a consortium of institutions
1,UVL language,5,UVL language,has parser implementations for,Python
1,UVL language,5,UVL language,has parser implementations for,Java
1,UVL language,5,UVL language,uses,ANTLR for parser implementations
1,UVL language,5,UVL language,is used for,knowledge sharing
1,UVL language,5,UVL language,is used for,educational instruction
1,UVL language,5,UVL language,is used for,tool integration
1,UVL language,5,UVL language,is used for,tool interoperability
1,UVL language,5,UVL language,consists of,a feature tree
1,UVL language,5,UVL language,consists of,cross-tree constraints
1,UVL language,5,UVL language,represents hierarchy with,indentation
1,UVL language,5,UVL language,supports,mandatory relationships
1,UVL language,5,UVL language,supports,optional relationships
1,UVL language,5,UVL language,supports,alternative relationships
1,UVL language,5,UVL language,supports,or relationships
1,UVL language,5,UVL language,supports,group cardinality
1,UVL language,5,UVL language,supports,feature cardinality
1,UVL language,5,UVL language,supports,feature attributes
1,UVL language,5,UVL language,supports,typed features
1,UVL language,5,UVL language,supports,aggregate functions
1,UVL language,5,UVL language,supports,string constraints
1,UVL language,5,UVL language,provides,an import mechanism
1,UVL language,5,UVL language,has,formal semantics
1,UVL language,5,UVL language,has,a formal syntax
1,UVL language,5,UVL language,is integrated into,FeatureIDE
1,UVL language,5,UVL language,is integrated into,flamapy
1,UVL language,5,UVL language,is integrated into,pure::variants
1,UVL language,5,UVL language,is integrated into,TRAVART
1,UVL language,5,UVL language,is integrated into,UVLS
1,UVL language,5,UVL language,is integrated into,V4rdiac
1,UVL language,5,UVL language,is integrated into,Nemo
1,UVL language,5,UVL language,is integrated into,variability.dev
1,UVL language,5,UVL language,design goal is,simplicity
1,UVL language,5,UVL language,design goal is,expressiveness
1,UVL language,5,UVL language,design goal is,extensibility
1,UVL language,5,UVL language,design goal is,exchangeability
1,UVL language,5,UVL language,design goal is,information hiding
1,UVL language,5,UVL language,uses,conversion strategies between levels
1,UVL language,5,UVL language,dataset repository is,UVLHub
1,UVL language,5,UVL language,is,an open-source format
1,UVL language,5,UVL language,enables,decomposition of large models
2,Language extensions,1,Language extensions,introduce,additional constructs
2,Language extensions,1,Language extensions,enhance,expressiveness
2,Language extensions,1,Language extensions,accommodate,diverse modelling needs
2,Language extensions,1,Language extensions,are implemented as,language levels
2,Language extensions,1,Minor levels,are,optional extensions of major levels
2,Language extensions,1,Group Cardinality,is,an extension of the boolean level
2,Language extensions,1,Feature Cardinality,is,an optional extension of the arithmetic level
2,Language extensions,1,Aggregate Functions,is,an optional extension of the arithmetic level
2,Language extensions,1,Language extensions,are enabled,if more expressiveness is needed
2,Language extensions,1,Include mechanism,allows users to specify,supported language extensions
2,Language extensions,1,Language extensions,preserve,a simple core language
2,Language extensions,1,Language extensions,allow users to tailor models to,use cases
2,Language extensions,1,Language extensions,allow users to tailor models to,tool limitations
2,Language extensions,2,Language extensions,introduce,additional constructs
2,Language extensions,2,Language extensions,enhance,expressiveness
2,Language extensions,2,Language extensions,accommodate,diverse modelling needs
2,Language extensions,2,Language extensions,are implemented as,language levels
2,Language extensions,2,Language extensions,preserve,a simple core language
2,Language extensions,2,Language extensions,allow users to tailor models to,use cases
2,Language extensions,2,Language extensions,allow users to tailor models to,tool limitations
2,Language extensions,2,Language extensions,can be enabled,if more expressiveness is needed
2,Language extensions,2,Language extensions,allow,representation of different features
2,Language extensions,2,Language extensions,allow,varying types of relationships
2,Language extensions,2,Language extensions,include,major levels
2,Language extensions,2,Language extensions,include,minor levels
2,Language extensions,2,Minor levels,are,optional extensions of major levels
2,Language extensions,2,Group Cardinality,is,an extension of the boolean level
2,Language extensions,2,Feature Cardinality,is,an optional extension of the arithmetic level
2,Language extensions,2,Aggregate Functions,is,an optional extension of the arithmetic level
2,Language extensions,2,Include mechanism,allows users to specify,supported language extensions
2,Language extensions,2,Include mechanism,ensures,tool compatibility
2,Language extensions,2,Include mechanism,provides information on,language level contents
2,Language extensions,3,Language extensions,introduce,additional constructs
2,Language extensions,3,Language extensions,enhance,expressiveness
2,Language extensions,3,Language extensions,accommodate,diverse modelling needs
2,Language extensions,3,Language extensions,are implemented as,language levels
2,Language extensions,3,Language extensions,preserve,a simple core language
2,Language extensions,3,Language extensions,allow users to tailor models to,use cases
2,Language extensions,3,Language extensions,allow users to tailor models to,tool limitations
2,Language extensions,3,Language extensions,can be enabled,if more expressiveness is needed
2,Language extensions,3,Language extensions,allow representation of,different features
2,Language extensions,3,Language extensions,allow representation of,varying types of relationships
2,Language extensions,3,Language extensions,include,major levels
2,Language extensions,3,Language extensions,include,minor levels
2,Language extensions,3,Minor levels,are,optional extensions of major levels
2,Language extensions,3,Group Cardinality,is,an extension of the Boolean level
2,Language extensions,3,Feature Cardinality,is,an optional extension of the Arithmetic level
2,Language extensions,3,Aggregate Functions,is,an optional extension of the Arithmetic level
2,Language extensions,3,String Constraints,is,an optional extension of the Type level
2,Language extensions,3,Include mechanism,allows users to specify,supported language extensions
2,Language extensions,3,Include mechanism,ensures,tool compatibility
2,Language extensions,3,Include mechanism,provides information on,language level contents
2,Language extensions,4,Language extensions,introduce,additional constructs
2,Language extensions,4,Language extensions,enhance,expressiveness
2,Language extensions,4,Language extensions,accommodate,diverse modelling needs
2,Language extensions,4,Language extensions,allow representation of,different features
2,Language extensions,4,Language extensions,allow representation of,varying types of relationships
2,Language extensions,4,Language extensions,are implemented as,language levels
2,Language extensions,4,Language extensions,are called,language levels
2,Language extensions,4,Language extensions,extend,the UVL core language
2,Language extensions,4,Language extensions,consist of,major levels
2,Language extensions,4,Language extensions,consist of,minor levels
2,Language extensions,4,Language extensions,preserve,a simple core language
2,Language extensions,4,Minor levels,are,optional extensions of major levels
2,Language extensions,4,Group Cardinality,is,an extension of the Boolean level
2,Language extensions,4,Feature Cardinality,is,an optional extension of the Arithmetic level
2,Language extensions,4,Aggregate Functions,is,an optional extension of the Arithmetic level
2,Language extensions,4,String Constraints,is,an optional extension of the Type level
2,Language extensions,4,Language extensions,provide,constructs for cardinalities
2,Language extensions,4,Language extensions,provide,constructs for numeric constraints
2,Language extensions,4,Language extensions,provide,constructs for typed features
2,Language extensions,4,Language extensions,provide,constructs for string constraints
2,Language extensions,4,Language extensions,allow users to tailor models to,tool limitations
2,Language extensions,4,Language extensions,allow users to tailor models to,use cases
2,Language extensions,4,Language extensions,are specified with,the include keyword
2,Language extensions,4,Language extensions,ensure,tool compatibility
2,Language extensions,4,Language extensions,provide information on,language level contents
2,Language extensions,4,Language extensions,use,conversion strategies between levels
2,Language extensions,4,Language extensions,translate,higher level constructs into lower levels
2,Language extensions,4,Language extensions,follow,a hierarchical order
2,Language extensions,4,Language extensions,encapsulate,language constructs
2,Language extensions,5,Language extensions,introduce,additional constructs
2,Language extensions,5,Language extensions,enhance,expressiveness
2,Language extensions,5,Language extensions,accommodate,diverse modelling needs
2,Language extensions,5,Language extensions,allow representation of,different features
2,Language extensions,5,Language extensions,allow representation of,varying types of relationships
2,Language extensions,5,Language extensions,are implemented as,language levels
2,Language extensions,5,Language extensions,extend,the UVL core language
2,Language extensions,5,Language extensions,consist of,major levels
2,Language extensions,5,Language extensions,consist of,minor levels
2,Language extensions,5,Language extensions,preserve,a simple core language
2,Language extensions,5,Minor levels,are,optional extensions of major levels
2,Language extensions,5,Group Cardinality,is,an extension of the Boolean level
2,Language extensions,5,Feature Cardinality,is,an optional extension of the Arithmetic level
2,Language extensions,5,Aggregate Functions,is,an optional extension of the Arithmetic level
2,Language extensions,5,String Constraints,is,an optional extension of the Type level
2,Language extensions,5,Language extensions,allow users to tailor models to,use cases
2,Language extensions,5,Language extensions,allow users to tailor models to,tool limitations
2,Language extensions,5,Language extensions,are specified with,the include keyword
2,Language extensions,5,Language extensions,ensure,tool compatibility
2,Language extensions,5,Language extensions,provide information on,language level contents
2,Language extensions,5,Language extensions,use,conversion strategies between levels
2,Language extensions,5,Conversion strategies,translate,higher level constructs into lower levels
3,Feature tree,1,Feature tree,is,a hierarchically arranged set of features
3,Feature tree,1,Feature tree,is also known as,feature diagram
3,Feature tree,1,Feature tree,is,a main part of a UVL model
3,Feature tree,1,Feature tree,consists of,features
3,Feature tree,1,Feature tree,consists of,groups
3,Feature tree,1,Feature tree,requires,exactly one root feature
3,Feature tree,1,Feature tree,represents hierarchy with,indentation
3,Feature tree,1,Feature tree,uses keywords to specify,parent-child relationships
3,Feature tree,1,Feature tree,allows features to have,an arbitrary number of groups
3,Feature tree,1,Feature tree,allows groups to have,an arbitrary number of features
3,Feature tree,1,Feature tree,denotes relationship between features and groups with,indentation
3,Feature tree,1,Feature tree,has features with,unique identifiers
3,Feature tree,1,Feature tree,has features with,feature cardinality
3,Feature tree,1,Feature tree,has features with,attributes
3,Feature tree,1,Feature tree,root feature is included in,all configurations
3,Feature tree,1,Feature tree,can exist,without cross-tree constraints
3,Feature tree,2,Feature tree,is also known as,feature diagram
3,Feature tree,2,Feature tree,is,a hierarchically arranged set of features
3,Feature tree,2,Feature tree,is,a main part of a UVL model
3,Feature tree,2,Feature tree,is,a main component of a feature model
3,Feature tree,2,Feature tree,consists of,features
3,Feature tree,2,Feature tree,consists of,groups
3,Feature tree,2,Feature tree,requires,exactly one root feature
3,Feature tree,2,Feature tree,represents hierarchy with,indentation
3,Feature tree,2,Feature tree,uses keywords to specify,parent-child relationships
3,Feature tree,2,Feature tree,allows features to have,an arbitrary number of groups
3,Feature tree,2,Feature tree,allows groups to have,an arbitrary number of features
3,Feature tree,2,Feature tree,denotes relationship between features and groups with,indentation
3,Feature tree,2,Feature tree,has features with,unique identifiers
3,Feature tree,2,Feature tree,has features with,feature cardinality
3,Feature tree,2,Feature tree,has features with,attributes
3,Feature tree,2,Feature tree,root feature is included in,all configurations
3,Feature tree,2,Feature tree,can exist,without cross-tree constraints
3,Feature tree,2,Feature tree,can be decomposed into,subparts
3,Feature tree,2,Feature tree,can be decomposed into,submodels
3,Feature tree,2,Feature tree,can import,subtrees
3,Feature tree,3,Feature tree,is also known as,feature diagram
3,Feature tree,3,Feature tree,is,a hierarchically arranged set of features
3,Feature tree,3,Feature tree,is,a main part of a UVL model
3,Feature tree,3,Feature tree,consists of,features
3,Feature tree,3,Feature tree,consists of,groups
3,Feature tree,3,Feature tree,requires,exactly one root feature
3,Feature tree,3,Feature tree,represents hierarchy with,indentation
3,Feature tree,3,Feature tree,uses keywords to specify,parent-child relationships
3,Feature tree,3,Feature tree,allows features to have,an arbitrary number of groups
3,Feature tree,3,Feature tree,allows groups to have,an arbitrary number of features
3,Feature tree,3,Feature tree,denotes relationship between features and groups with,indentation
3,Feature tree,3,Feature tree,has features with,unique identifiers
3,Feature tree,3,Feature tree,has features with,feature cardinality
3,Feature tree,3,Feature tree,has features with,attributes
3,Feature tree,3,Feature tree,root feature is included in,all configurations
3,Feature tree,3,Feature tree,can exist,without cross-tree constraints
3,Feature tree,3,Feature tree,can be decomposed into,subparts
3,Feature tree,3,Feature tree,can be decomposed into,submodels
3,Feature tree,3,Feature tree,allows composition via,an import mechanism
3,Feature tree,3,Feature tree,can contain,thousands of features
3,Feature tree,4,Feature tree,is also known as,feature diagram
3,Feature tree,4,Feature tree,is,a hierarchically arranged set of features
3,Feature tree,4,Feature tree,is,a main part of a UVL model
3,Feature tree,4,Feature tree,consists of,features
3,Feature tree,4,Feature tree,consists of,groups
3,Feature tree,4,Feature tree,requires,exactly one root feature
3,Feature tree,4,Feature tree,represents hierarchy with,indentation
3,Feature tree,4,Feature tree,uses keywords to specify,parent-child relationships
3,Feature tree,4,Feature tree,allows features to have,an arbitrary number of groups
3,Feature tree,4,Feature tree,allows groups to have,an arbitrary number of features
3,Feature tree,4,Feature tree,denotes relationship between features and groups with,indentation
3,Feature tree,4,Feature tree,has features with,unique identifiers
3,Feature tree,4,Feature tree,has features with,feature cardinality
3,Feature tree,4,Feature tree,has features with,attributes
3,Feature tree,4,Feature tree,root feature is included in,all configurations
3,Feature tree,4,Feature tree,can exist,without cross-tree constraints
3,Feature tree,4,Feature tree,can be decomposed into,subparts
3,Feature tree,4,Feature tree,can be decomposed into,submodels
3,Feature tree,4,Feature tree,allows composition via,an import mechanism
3,Feature tree,4,Feature tree,can contain,thousands of features
3,Feature tree,4,Feature tree,supports,mandatory groups
3,Feature tree,4,Feature tree,supports,optional groups
3,Feature tree,4,Feature tree,supports,alternative groups
3,Feature tree,4,Feature tree,supports,or groups
3,Feature tree,4,Feature tree,supports,group cardinality groups
3,Feature tree,5,Feature tree,is also known as,feature diagram
3,Feature tree,5,Feature tree,is,a hierarchically arranged set of features
3,Feature tree,5,Feature tree,is,a main part of a UVL model
3,Feature tree,5,Feature tree,consists of,features
3,Feature tree,5,Feature tree,consists of,groups
3,Feature tree,5,Feature tree,requires,exactly one root feature
3,Feature tree,5,Feature tree,represents hierarchy with,indentation
3,Feature tree,5,Feature tree,uses keywords to specify,parent-child relationships
3,Feature tree,5,Feature tree,allows features to have,an arbitrary number of groups
3,Feature tree,5,Feature tree,allows groups to have,an arbitrary number of features
3,Feature tree,5,Feature tree,denotes relationship between features and groups with,indentation
3,Feature tree,5,Feature tree,has features with,unique identifiers
3,Feature tree,5,Feature tree,has features with,feature cardinality
3,Feature tree,5,Feature tree,has features with,attributes
3,Feature tree,5,Feature tree,root feature is included in,all configurations
3,Feature tree,5,Feature tree,can exist,without cross-tree constraints
3,Feature tree,5,Feature tree,can be decomposed into,subparts
3,Feature tree,5,Feature tree,can be decomposed into,submodels
3,Feature tree,5,Feature tree,allows composition via,an import mechanism
3,Feature tree,5,Feature tree,can contain,thousands of features
3,Feature tree,5,Feature tree,supports,mandatory groups
3,Feature tree,5,Feature tree,supports,optional groups
3,Feature tree,5,Feature tree,supports,alternative groups
3,Feature tree,5,Feature tree,supports,or groups
3,Feature tree,5,Feature tree,supports,group cardinality groups
4,Cross-tree constraints,1,Cross-tree constraints,are,a main part of a UVL model
4,Cross-tree constraints,1,Cross-tree constraints,represent,feature relationships
4,Cross-tree constraints,1,Cross-tree constraints,are,inclusion statements
4,Cross-tree constraints,1,Cross-tree constraints,are,exclusion statements
4,Cross-tree constraints,1,Cross-tree constraints,are,arbitrary propositional formulae
4,Cross-tree constraints,1,Cross-tree constraints,include,Requires
4,Cross-tree constraints,1,Cross-tree constraints,include,Excludes
4,Cross-tree constraints,1,Cross-tree constraints,impact,the configuration space
4,Cross-tree constraints,1,Cross-tree constraints,must be satisfied by,valid configurations
4,Cross-tree constraints,1,Cross-tree constraints,use,propositional logic operators
4,Cross-tree constraints,1,Cross-tree constraints,use operator,!
4,Cross-tree constraints,1,Cross-tree constraints,use operator,&
4,Cross-tree constraints,1,Cross-tree constraints,use operator,|
4,Cross-tree constraints,1,Cross-tree constraints,use operator,=>
4,Cross-tree constraints,1,Cross-tree constraints,use operator,<=>
4,Cross-tree constraints,1,Cross-tree constraints,use,brackets
4,Cross-tree constraints,1,Cross-tree constraints,combine,Boolean variables
4,Cross-tree constraints,1,Cross-tree constraints,combine,Boolean constants
4,Cross-tree constraints,1,Cross-tree constraints,combine,predicates
4,Cross-tree constraints,1,Cross-tree constraints,Boolean variables refer to,a feature name
4,Cross-tree constraints,1,Cross-tree constraints,Boolean variables refer to,a Boolean-attribute key
4,Cross-tree constraints,1,Cross-tree constraints,specify dependencies based on,string and numerical values
4,Cross-tree constraints,1,Cross-tree constraints,predicates use operator,==
4,Cross-tree constraints,1,Cross-tree constraints,predicates use operator,>
4,Cross-tree constraints,1,Cross-tree constraints,predicates use operator,<
4,Cross-tree constraints,1,Cross-tree constraints,predicates use operator,!=
4,Cross-tree constraints,1,Cross-tree constraints,predicates use operator,>=
4,Cross-tree constraints,1,Cross-tree constraints,predicates use operator,<=
4,Cross-tree constraints,1,Cross-tree constraints,predicates connect,two terms
4,Cross-tree constraints,1,Cross-tree constraints,terms include,variable references
4,Cross-tree constraints,1,Cross-tree constraints,terms include,constants
4,Cross-tree constraints,1,Cross-tree constraints,terms include,functions
4,Cross-tree constraints,1,Cross-tree constraints,terms include,binary expressions
4,Cross-tree constraints,1,Cross-tree constraints,function include,sum
4,Cross-tree constraints,1,Cross-tree constraints,function include,average
4,Cross-tree constraints,1,Cross-tree constraints,function include,length
4,Cross-tree constraints,1,Cross-tree constraints,binary expression include,+
4,Cross-tree constraints,1,Cross-tree constraints,binary expression include,-
4,Cross-tree constraints,1,Cross-tree constraints,binary expression include,*
4,Cross-tree constraints,1,Cross-tree constraints,binary expression include,/
4,Cross-tree constraints,1,Cross-tree constraints,in imported submodels,apply to the composed model
4,Cross-tree constraints,1,Cross-tree constraints,in composed models,reference features using namespaces
4,Cross-tree constraints,1,Cross-tree constraints,in the core language,are limited to propositional logic
4,Cross-tree constraints,1,Cross-tree constraints,in the core language,exclude constraints over attributes
4,Cross-tree constraints,1,Cross-tree constraints,interact with feature cardinality via,contextual clone constraints
4,Cross-tree constraints,2,Cross-tree constraints,are,a main part of a UVL model
4,Cross-tree constraints,2,Cross-tree constraints,represent,feature relationships
4,Cross-tree constraints,2,Cross-tree constraints,are,inclusion statements
4,Cross-tree constraints,2,Cross-tree constraints,are,exclusion statements
4,Cross-tree constraints,2,Cross-tree constraints,are,arbitrary propositional formulae
4,Cross-tree constraints,2,Cross-tree constraints,include,Requires
4,Cross-tree constraints,2,Cross-tree constraints,include,Excludes
4,Cross-tree constraints,2,Cross-tree constraints,impact,the configuration space
4,Cross-tree constraints,2,Cross-tree constraints,must be satisfied by,valid configurations
4,Cross-tree constraints,2,Cross-tree constraints,use,propositional logic operators
4,Cross-tree constraints,2,Cross-tree constraints,use operator,!
4,Cross-tree constraints,2,Cross-tree constraints,use operator,&
4,Cross-tree constraints,2,Cross-tree constraints,use operator,|
4,Cross-tree constraints,2,Cross-tree constraints,use operator,=>
4,Cross-tree constraints,2,Cross-tree constraints,use operator,<=>
4,Cross-tree constraints,2,Cross-tree constraints,use,brackets
4,Cross-tree constraints,2,Cross-tree constraints,combine,Boolean variables
4,Cross-tree constraints,2,Cross-tree constraints,combine,Boolean constants
4,Cross-tree constraints,2,Cross-tree constraints,combine,predicates
4,Cross-tree constraints,2,Cross-tree constraints,Boolean variables refer to,a feature name
4,Cross-tree constraints,2,Cross-tree constraints,Boolean variables refer to,a Boolean-attribute key
4,Cross-tree constraints,2,Cross-tree constraints,specify dependencies based on,string values
