Iteration,Seed,Run,Subject,Predicate,Object
1,UVL language,4,UVL language,supports,feature attributes
1,UVL language,4,UVL language,supports,Import Mechanism
1,UVL language,4,UVL language,supports referencing,submodels
1,UVL language,4,UVL language,has grammar notation,ANTLR
1,UVL language,4,UVL language,grammar includes,namespace
1,UVL language,4,UVL language,grammar includes,includes
1,UVL language,4,UVL language,grammar includes,imports
1,UVL language,4,UVL language,grammar includes,features
1,UVL language,4,UVL language,grammar includes,constraints
1,UVL language,4,UVL language,has parser support for,Python
1,UVL language,4,UVL language,has parser support for,Java
1,UVL language,4,UVL language,has tool support,ANTLR Base Parser
1,UVL language,4,UVL language,has tool support,Java Meta Model
1,UVL language,4,UVL language,has tool support,UVLS
1,UVL language,4,UVL language,has tool support,UVL Playground
1,UVL language,4,UVL language,has tool support,Visual Studio Code extension
1,UVL language,4,UVL language,integrated in,FeatureIDE
1,UVL language,4,UVL language,integrated in,Flama
1,UVL language,4,UVL language,integrated in,TraVarT
1,UVL language,4,UVL language,integrated in,flamapy.IDE
1,UVL language,4,UVL language,has exchange repository,UVLHub
1,UVL language,4,UVL language,transformable to,IVML
1,UVL language,4,UVL language,transformable to,pure::variants
1,UVL language,5,UVL language,is,Universal Variability Language
1,UVL language,5,UVL language,is,community effort
1,UVL language,5,UVL language,result of,MODEVAR initiative
1,UVL language,5,UVL language,purpose,unified language for variability models
1,UVL language,5,UVL language,uses,tree-like structure
1,UVL language,5,UVL language,represents,hierarchical structure of variability models
1,UVL language,5,UVL language,includes,language core
1,UVL language,5,UVL language,includes core concept,Mandatory
1,UVL language,5,UVL language,includes core concept,Optional
1,UVL language,5,UVL language,includes core concept,Or
1,UVL language,5,UVL language,includes core concept,Alternative
1,UVL language,5,UVL language,includes core concept,Cross-tree constraints
1,UVL language,5,UVL language,supports,Boolean Level
1,UVL language,5,UVL language,supports,Arithmetic Level
1,UVL language,5,UVL language,supports,Type Level
1,UVL language,5,UVL language,supports,Boolean Core
1,UVL language,5,UVL language,supports,Group Cardinality
1,UVL language,5,UVL language,supports,Arithmetic Core
1,UVL language,5,UVL language,supports,Attribute aggregates
1,UVL language,5,UVL language,supports,Feature Cardinality
1,UVL language,5,UVL language,supports,Type Core
1,UVL language,5,UVL language,supports,Type Numeric-Constraints
1,UVL language,5,UVL language,supports,Type String-Constraints
1,UVL language,5,UVL language,supports,feature attributes
1,UVL language,5,UVL language,supports,Import Mechanism
1,UVL language,5,UVL language,supports referencing,submodels
1,UVL language,5,UVL language,has grammar notation,ANTLR
1,UVL language,5,UVL language,grammar includes,namespace
1,UVL language,5,UVL language,grammar includes,includes
1,UVL language,5,UVL language,grammar includes,imports
1,UVL language,5,UVL language,grammar includes,features
1,UVL language,5,UVL language,grammar includes,constraints
1,UVL language,5,UVL language,has parser support for,Python
1,UVL language,5,UVL language,has parser support for,Java
1,UVL language,5,UVL language,has tool support,ANTLR Base Parser
1,UVL language,5,UVL language,has tool support,Java Meta Model
1,UVL language,5,UVL language,has tool support,UVLS
1,UVL language,5,UVL language,has tool support,UVL Playground
1,UVL language,5,UVL language,has tool support,Visual Studio Code extension
1,UVL language,5,UVL language,has tool support,UVL.js
1,UVL language,5,UVL language,integrated in,FeatureIDE
1,UVL language,5,UVL language,integrated in,Flama
1,UVL language,5,UVL language,integrated in,TraVarT
1,UVL language,5,UVL language,integrated in,flamapy.IDE
1,UVL language,5,UVL language,has exchange repository,UVLHub
1,UVL language,5,UVL language,transformable to,IVML
1,UVL language,5,UVL language,transformable to,pure::variants
2,Language extensions,1,Language extensions,provide,additional language constructs
2,Language extensions,1,Language extensions,are organized into,language levels
2,Language extensions,1,Language extensions,include,Boolean Level
2,Language extensions,1,Language extensions,include,Arithmetic Level
2,Language extensions,1,Language extensions,include,Type Level
2,Language extensions,1,Boolean Level,includes,Boolean Core
2,Language extensions,1,Boolean Level,includes,Group Cardinality
2,Language extensions,1,Group Cardinality,specifies,[n..m] children parent-children relationships
2,Language extensions,1,Arithmetic Level,includes,Arithmetic Core
2,Language extensions,1,Arithmetic Level,includes,Attribute aggregates
2,Language extensions,1,Arithmetic Level,includes,Feature Cardinality
2,Language extensions,1,Arithmetic Core,supports,constraints over feature attributes
2,Language extensions,1,Arithmetic Core,supports,standard arithmetic operations
2,Language extensions,1,Attribute aggregates,simplify,specification of attribute constraints
2,Language extensions,1,Attribute aggregates,allow,sum() aggregates
2,Language extensions,1,Attribute aggregates,allow,avg() aggregates
2,Language extensions,1,Feature Cardinality,allows,selecting a single feature between n and m times
2,Language extensions,1,Type Level,includes,Type Core
2,Language extensions,1,Type Level,includes,Type Numeric-Constraints
2,Language extensions,1,Type Level,includes,Type String-Constraints
2,Language extensions,1,Type Core,supports,String Features
2,Language extensions,1,Type Numeric-Constraints,allows,numeric operations within constraints
2,Language extensions,1,Type Numeric-Constraints,allows,floor(..)
2,Language extensions,1,Type Numeric-Constraints,allows,ceil(..)
2,Language extensions,1,Type String-Constraints,allows,string operations within constraints
2,Language extensions,1,Type String-Constraints,allows,len(..)
2,Language extensions,1,Type String-Constraints,allows,comparison of String Features
2,Language extensions,2,Language extensions,provide,additional language constructs
2,Language extensions,2,Language extensions,support,Boolean Level
2,Language extensions,2,Language extensions,support,Arithmetic Level
2,Language extensions,2,Language extensions,support,Type Level
2,Language extensions,2,Boolean Level,includes,Boolean Core
2,Language extensions,2,Boolean Level,includes,Group Cardinality
2,Language extensions,2,Arithmetic Level,includes,Arithmetic Core
2,Language extensions,2,Arithmetic Level,includes,Attribute aggregates
2,Language extensions,2,Arithmetic Level,includes,Feature Cardinality
2,Language extensions,2,Type Level,includes,Type Core
2,Language extensions,2,Type Level,includes,Type Numeric-Constraints
2,Language extensions,2,Type Level,includes,Type String-Constraints
2,Language extensions,2,Boolean Core,is,Boolean Level without any extension
2,Language extensions,2,Group Cardinality,specifies,selecting [n..m] children
2,Language extensions,2,Arithmetic Core,supports,constraints over feature attributes
2,Language extensions,2,Arithmetic Core,supports,standard arithmetic operations
2,Language extensions,2,Attribute aggregates,allow,sum() aggregates
2,Language extensions,2,Attribute aggregates,allow,avg() aggregates
2,Language extensions,2,Feature Cardinality,allows,selecting a single feature between n and m times
2,Language extensions,2,Type Core,supports,String Features
2,Language extensions,2,Type Numeric-Constraints,allows,floor() within constraints
2,Language extensions,2,Type Numeric-Constraints,allows,ceil() within constraints
2,Language extensions,2,Type String-Constraints,allows,len() within constraints
2,Language extensions,2,Type String-Constraints,allows,comparison of String Features within constraints
2,Language extensions,2,UVLParser,extends,UVL with Language Levels
2,Language extensions,2,UVLParser,extends,UVL with Conversion Strategies
2,Language extensions,3,Language extensions,provide,additional language constructs
2,Language extensions,3,Language extensions,are organized into,language levels
2,Language extensions,3,Language extensions,include,Boolean Level
2,Language extensions,3,Language extensions,include,Arithmetic Level
2,Language extensions,3,Language extensions,include,Type Level
2,Language extensions,3,Boolean Level,includes,Boolean Core
2,Language extensions,3,Boolean Level,includes,Group Cardinality
2,Language extensions,3,Boolean Core,is,level without any extension
2,Language extensions,3,Group Cardinality,specifies,selecting [n..m] children
2,Language extensions,3,Arithmetic Level,includes,Arithmetic Core
2,Language extensions,3,Arithmetic Level,includes,Attribute aggregates
2,Language extensions,3,Arithmetic Level,includes,Feature Cardinality
2,Language extensions,3,Arithmetic Core,supports,constraints over feature attributes
2,Language extensions,3,Arithmetic Core,supports,standard arithmetic operations
2,Language extensions,3,Attribute aggregates,simplify,specification of attribute constraints
2,Language extensions,3,Attribute aggregates,allow,sum() aggregates
2,Language extensions,3,Attribute aggregates,allow,avg() aggregates
2,Language extensions,3,Feature Cardinality,allows,selecting a single feature between n and m times
2,Language extensions,3,Type Level,includes,Type Core
2,Language extensions,3,Type Level,includes,Type Numeric-Constraints
2,Language extensions,3,Type Level,includes,Type String-Constraints
2,Language extensions,3,Type Core,supports,String Features
2,Language extensions,3,Type Numeric-Constraints,allows,floor(..) within constraints
2,Language extensions,3,Type Numeric-Constraints,allows,ceil(..) within constraints
2,Language extensions,3,Type String-Constraints,allows,len(..) within constraints
2,Language extensions,3,Type String-Constraints,allows,comparison of String Features
2,Language extensions,3,UVLParser,extends,UVL with Language Levels
2,Language extensions,3,UVLParser,extends,UVL with Conversion Strategies
2,Language extensions,4,Language extensions,provide,additional language constructs
2,Language extensions,4,Language extensions,are organized into,language levels
2,Language extensions,4,Language extensions,include,Boolean Level
2,Language extensions,4,Language extensions,include,Arithmetic Level
2,Language extensions,4,Language extensions,include,Type Level
2,Language extensions,4,Boolean Level,includes,Boolean Core
2,Language extensions,4,Boolean Level,includes,Group Cardinality
2,Language extensions,4,Boolean Core,is,level without any extension
2,Language extensions,4,Group Cardinality,specifies,selecting [n..m] children
2,Language extensions,4,Arithmetic Level,includes,Arithmetic Core
2,Language extensions,4,Arithmetic Level,includes,Attribute aggregates
2,Language extensions,4,Arithmetic Level,includes,Feature Cardinality
2,Language extensions,4,Arithmetic Core,supports,constraints over feature attributes
2,Language extensions,4,Arithmetic Core,supports,standard arithmetic operations
2,Language extensions,4,Attribute aggregates,simplify,specification of attribute constraints
2,Language extensions,4,Attribute aggregates,allow,sum() aggregates
2,Language extensions,4,Attribute aggregates,allow,avg() aggregates
2,Language extensions,4,Feature Cardinality,allows,selecting a single feature between n and m times
2,Language extensions,4,Type Level,includes,Type Core
2,Language extensions,4,Type Level,includes,Type Numeric-Constraints
2,Language extensions,4,Type Level,includes,Type String-Constraints
2,Language extensions,4,Type Core,supports,String Features
2,Language extensions,4,Type Numeric-Constraints,allows,floor(..) within constraints
2,Language extensions,4,Type Numeric-Constraints,allows,ceil(..) within constraints
2,Language extensions,4,Type String-Constraints,allows,len(..) within constraints
2,Language extensions,4,Type String-Constraints,allows,comparison of String Features
2,Language extensions,4,UVLParser,extends,UVL with Language Levels
2,Language extensions,4,UVLParser,extends,UVL with Conversion Strategies
2,Language extensions,5,Language extensions,provide,additional language constructs
2,Language extensions,5,Language extensions,are organized into,language levels
2,Language extensions,5,Language extensions,include,Boolean Level
2,Language extensions,5,Language extensions,include,Arithmetic Level
2,Language extensions,5,Language extensions,include,Type Level
2,Language extensions,5,Boolean Level,includes,Boolean Core
2,Language extensions,5,Boolean Level,includes,Group Cardinality
2,Language extensions,5,Boolean Core,is,level without any extension
2,Language extensions,5,Group Cardinality,specifies,selecting [n..m] children parent-children relationships
2,Language extensions,5,Arithmetic Level,includes,Arithmetic Core
2,Language extensions,5,Arithmetic Level,includes,Attribute aggregates
2,Language extensions,5,Arithmetic Level,includes,Feature Cardinality
2,Language extensions,5,Arithmetic Core,supports,constraints over feature attributes
2,Language extensions,5,Arithmetic Core,supports,standard arithmetic operations
2,Language extensions,5,Attribute aggregates,simplify,specification of attribute constraints
2,Language extensions,5,Attribute aggregates,allow,sum() aggregates
2,Language extensions,5,Attribute aggregates,allow,avg() aggregates
2,Language extensions,5,Feature Cardinality,allows,selecting a single feature between n and m times
2,Language extensions,5,Type Level,includes,Type Core
2,Language extensions,5,Type Level,includes,Type Numeric-Constraints
2,Language extensions,5,Type Level,includes,Type String-Constraints
2,Language extensions,5,Type Core,supports,String Features
2,Language extensions,5,Type Numeric-Constraints,allows,floor(..) within constraints
2,Language extensions,5,Type Numeric-Constraints,allows,ceil(..) within constraints
2,Language extensions,5,Type String-Constraints,allows,len(..) within constraints
2,Language extensions,5,Type String-Constraints,allows,comparison of String Features within constraints
2,Language extensions,5,UVLParser,extends,UVL with Language Levels
2,Language extensions,5,UVLParser,extends,UVL with Conversion Strategies
3,Feature tree,1,Feature tree,is,tree-like structure
3,Feature tree,1,Feature tree,represents,hierarchical structure of variability models
3,Feature tree,1,Feature tree,is visualized in,FeatureIDE representation
3,Feature tree,1,Feature tree,defines,parent-children relationships
3,Feature tree,1,Feature tree,supports,mandatory features
3,Feature tree,1,Feature tree,supports,optional features
3,Feature tree,1,Feature tree,supports,or groups
3,Feature tree,1,Feature tree,supports,alternative groups
3,Feature tree,1,Feature tree,supports,group cardinality
3,Feature tree,1,Feature tree,supports,feature cardinality
3,Feature tree,1,Feature tree,contains,feature attributes
3,Feature tree,1,Feature tree,is specified by,UVL
3,Feature tree,2,Feature tree,represents,hierarchical structure of variability models
3,Feature tree,2,Feature tree,is specified by,UVL
3,Feature tree,2,Feature tree,is visualized in,FeatureIDE
3,Feature tree,2,Feature tree,defines,parent-children relationships
3,Feature tree,2,Feature tree,includes,mandatory features
3,Feature tree,2,Feature tree,includes,optional features
3,Feature tree,2,Feature tree,includes,or groups
3,Feature tree,2,Feature tree,includes,alternative groups
3,Feature tree,2,Feature tree,supports,group cardinality
3,Feature tree,2,Feature tree,supports,feature cardinality
3,Feature tree,2,Feature tree,contains,feature attributes
3,Feature tree,3,Feature tree,has,tree-like structure
3,Feature tree,3,Feature tree,represents,hierarchical structure of variability models
3,Feature tree,3,Feature tree,visualized in,FeatureIDE representation
3,Feature tree,3,Feature tree,includes,Mandatory features
3,Feature tree,3,Feature tree,includes,Optional features
3,Feature tree,3,Feature tree,includes,Or groups
3,Feature tree,3,Feature tree,includes,Alternative groups
3,Feature tree,3,Feature tree,defines,parent-children relationships
3,Feature tree,3,Feature tree,allows,group cardinality
3,Feature tree,3,Feature tree,allows,feature cardinality
3,Feature tree,3,Feature tree,includes,feature attributes
3,Feature tree,4,Feature tree,represents,hierarchical structure of variability models
3,Feature tree,4,Feature tree,has,tree-like structure
3,Feature tree,4,Feature tree,is visualized in,FeatureIDE
3,Feature tree,4,Feature tree,defines,parent-child relationships
3,Feature tree,4,Feature tree,contains,mandatory features
3,Feature tree,4,Feature tree,contains,optional features
3,Feature tree,4,Feature tree,contains,Or groups
3,Feature tree,4,Feature tree,contains,Alternative groups
3,Feature tree,4,Feature tree,contains,group cardinality
3,Feature tree,4,Feature tree,contains,features
3,Feature tree,4,Feature tree,contains,groups
3,Feature tree,4,Feature tree,contains,feature attributes
3,Feature tree,4,Feature tree,contains,feature cardinality
3,Feature tree,5,Feature tree,represents,hierarchical structure of variability models
3,Feature tree,5,Feature tree,has,tree-like structure
3,Feature tree,5,Feature tree,visualized in,FeatureIDE representation
3,Feature tree,5,Feature tree,defines,parent-children relationships
3,Feature tree,5,Feature tree,contains,mandatory features
3,Feature tree,5,Feature tree,contains,optional features
3,Feature tree,5,Feature tree,contains,or groups
3,Feature tree,5,Feature tree,contains,alternative groups
3,Feature tree,5,Feature tree,supports,group cardinality
3,Feature tree,5,Feature tree,supports,feature cardinality
3,Feature tree,5,Feature tree,supports,feature attributes
4,Cross-tree constraints,1,Cross-tree constraints,are,arbitrary propositional constraints over features
4,Cross-tree constraints,1,Cross-tree constraints,are,core language concepts
4,Cross-tree constraints,1,Cross-tree constraints,specify,variability model constraints
4,Cross-tree constraints,1,Cross-tree constraints,belong to,the Boolean Core level
4,Cross-tree constraints,1,Cross-tree constraints,support,implication operations
4,Cross-tree constraints,1,Cross-tree constraints,support,and operations
4,Cross-tree constraints,1,Cross-tree constraints,support,or operations
4,Cross-tree constraints,1,Cross-tree constraints,support,not operations
4,Cross-tree constraints,1,Cross-tree constraints,support,equivalence operations
4,Cross-tree constraints,1,Cross-tree constraints,support,equation operations
4,Cross-tree constraints,1,Cross-tree constraints,support,parenthesis operations
4,Cross-tree constraints,1,Cross-tree constraints,support,literal references
4,Cross-tree constraints,1,Cross-tree constraints,support,attribute constraints
4,Cross-tree constraints,1,Cross-tree constraints,allow,arithmetic operations
4,Cross-tree constraints,1,Cross-tree constraints,allow,addition
4,Cross-tree constraints,1,Cross-tree constraints,allow,subtraction
4,Cross-tree constraints,1,Cross-tree constraints,allow,multiplication
4,Cross-tree constraints,1,Cross-tree constraints,allow,division
4,Cross-tree constraints,1,Cross-tree constraints,allow,equality comparisons
4,Cross-tree constraints,1,Cross-tree constraints,allow,inequality comparisons
4,Cross-tree constraints,1,Cross-tree constraints,allow,greater than comparisons
4,Cross-tree constraints,1,Cross-tree constraints,allow,less than comparisons
4,Cross-tree constraints,1,Cross-tree constraints,include,EquationConstraint
4,Cross-tree constraints,1,Cross-tree constraints,include,LiteralConstraint
4,Cross-tree constraints,1,Cross-tree constraints,include,ParenthesisConstraint
4,Cross-tree constraints,1,Cross-tree constraints,include,NotConstraint
4,Cross-tree constraints,1,Cross-tree constraints,include,AndConstraint
4,Cross-tree constraints,1,Cross-tree constraints,include,OrConstraint
4,Cross-tree constraints,1,Cross-tree constraints,include,ImplicationConstraint
4,Cross-tree constraints,1,Cross-tree constraints,include,EquivalenceConstraint
4,Cross-tree constraints,1,Cross-tree constraints,allow,sum aggregates
4,Cross-tree constraints,1,Cross-tree constraints,allow,avg aggregates
4,Cross-tree constraints,1,Cross-tree constraints,allow,floor operations
4,Cross-tree constraints,1,Cross-tree constraints,allow,ceil operations
4,Cross-tree constraints,1,Cross-tree constraints,allow,len operations
4,Cross-tree constraints,1,Cross-tree constraints,allow,string comparisons
4,Cross-tree constraints,2,Cross-tree constraints,are,arbitrary propositional constraints over features
4,Cross-tree constraints,2,Cross-tree constraints,are part of,the UVL language core
4,Cross-tree constraints,2,Cross-tree constraints,include,EquationConstraint
4,Cross-tree constraints,2,Cross-tree constraints,include,LiteralConstraint
4,Cross-tree constraints,2,Cross-tree constraints,include,ParenthesisConstraint
4,Cross-tree constraints,2,Cross-tree constraints,include,NotConstraint
4,Cross-tree constraints,2,Cross-tree constraints,include,AndConstraint
4,Cross-tree constraints,2,Cross-tree constraints,include,OrConstraint
4,Cross-tree constraints,2,Cross-tree constraints,include,ImplicationConstraint
4,Cross-tree constraints,2,Cross-tree constraints,include,EquivalenceConstraint
4,Cross-tree constraints,2,Cross-tree constraints,support,standard arithmetic operations
4,Cross-tree constraints,2,Cross-tree constraints,support,sum() aggregates
4,Cross-tree constraints,2,Cross-tree constraints,support,avg() aggregates
4,Cross-tree constraints,2,Cross-tree constraints,support,floor(..) operations
4,Cross-tree constraints,2,Cross-tree constraints,support,ceil(..) operations
4,Cross-tree constraints,2,Cross-tree constraints,support,len(..) operations
4,Cross-tree constraints,2,Cross-tree constraints,support,string comparison
4,Cross-tree constraints,3,Cross-tree constraints,are,arbitrary propositional constraints over the features
4,Cross-tree constraints,3,Cross-tree constraints,are part of,UVL core concepts
4,Cross-tree constraints,3,Cross-tree constraints,can involve,feature attributes
4,Cross-tree constraints,3,Cross-tree constraints,support,standard arithmetic operations
4,Cross-tree constraints,3,Cross-tree constraints,support,sum() aggregates
4,Cross-tree constraints,3,Cross-tree constraints,support,avg() aggregates
4,Cross-tree constraints,3,Cross-tree constraints,allow,floor(..) operations
4,Cross-tree constraints,3,Cross-tree constraints,allow,ceil(..) operations
4,Cross-tree constraints,3,Cross-tree constraints,allow,len(..) operations
4,Cross-tree constraints,3,Cross-tree constraints,allow,string comparison
4,Cross-tree constraints,3,Cross-tree constraints,include,equations
4,Cross-tree constraints,3,Cross-tree constraints,include,literal references
4,Cross-tree constraints,3,Cross-tree constraints,include,negation
4,Cross-tree constraints,3,Cross-tree constraints,include,conjunction
4,Cross-tree constraints,3,Cross-tree constraints,include,disjunction
4,Cross-tree constraints,3,Cross-tree constraints,include,implication
4,Cross-tree constraints,3,Cross-tree constraints,include,equivalence
4,Cross-tree constraints,4,Cross-tree constraints,are,arbitrary propositional constraints over features
4,Cross-tree constraints,4,Cross-tree constraints,are part of,UVL language core
4,Cross-tree constraints,4,Cross-tree constraints,use,propositional logic
4,Cross-tree constraints,4,Cross-tree constraints,support,implication
4,Cross-tree constraints,4,Cross-tree constraints,support,equivalence
4,Cross-tree constraints,4,Cross-tree constraints,support,conjunction
4,Cross-tree constraints,4,Cross-tree constraints,support,disjunction
4,Cross-tree constraints,4,Cross-tree constraints,support,negation
4,Cross-tree constraints,4,Cross-tree constraints,support,equations
4,Cross-tree constraints,4,Cross-tree constraints,support,literals
4,Cross-tree constraints,4,Cross-tree constraints,support,parenthesis
4,Cross-tree constraints,4,Cross-tree constraints,can include,feature attributes
4,Cross-tree constraints,4,Cross-tree constraints,can include,standard arithmetic operations
