Iteration,Seed,Run,Subject,Predicate,Object
1,UVL language,0,UVL language is,part of,DeltaObjectiveCSchema
1,UVL language,0,UVL language is,part of,DeltaScalaSchema
1,UVL language,0,UVL language is,part of,DeltaClojureSchema
1,UVL language,0,UVL language is,part of,DeltaHaskellSchema
1,UVL language,0,UVL language is,part of,DeltaFSharpSchema
1,UVL language,0,UVL language is,part of,DeltaOCamlSchema
1,UVL language,0,UVL language is,part of,DeltaRacketSchema
1,UVL language,0,UVL language is,part of,DeltaLispSchema
1,UVL language,0,UVL language is,part of,DeltaSchemeSchema
1,UVL language,0,UVL language is,part of,DeltaPrologSchema
1,UVL language,0,UVL language is,part of,DeltaSQLSchema
1,UVL language,0,UVL language is,part of,DeltaNoSQLSchema
1,UVL language,0,UVL language is,part of,DeltaGraphQLSchema
1,UVL language,0,UVL language is,part of,DeltaRESTSchema
1,UVL language,0,UVL language is,part of,DeltaSOAPSchema
1,UVL language,0,UVL language is,part of,DeltaXMLSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSONSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaYAMLSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaMarkdownSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHTMLSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSSSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaTSSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJavaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCppSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSharpSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPythonSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRubySchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPHPSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGoSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRustSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaKotlinSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSwiftSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaObjectiveCSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaScalaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaClojureSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHaskellSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaFSharpSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaOCamlSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRacketSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaLispSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSchemeSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPrologSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSQLSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaNoSQLSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGraphQLSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRESTSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSOAPSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaXMLSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSONSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaYAMLSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaMarkdownSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHTMLSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSSSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaTSSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJavaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCppSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSharpSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPythonSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRubySchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPHPSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGoSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRustSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaKotlinSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSwiftSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaObjectiveCSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaScalaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaClojureSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHaskellSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaFSharpSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaOCamlSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRacketSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaLispSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSchemeSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPrologSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSQLSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaNoSQLSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGraphQLSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRESTSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSOAPSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaXMLSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSONSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaYAMLSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaMarkdownSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHTMLSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSSSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaTSSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJavaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCppSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSharpSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPythonSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRubySchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPHPSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGoSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRustSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaKotlinSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSwiftSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaObjectiveCSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaScalaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaClojureSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHaskellSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaFSharpSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaOCamlSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRacketSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaLispSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSchemeSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPrologSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSQLSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaNoSQLSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGraphQLSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRESTSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSOAPSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaXMLSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSONSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaYAMLSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaMarkdownSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHTMLSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSSSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaTSSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJavaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCppSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSharpSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPythonSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRubySchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPHPSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGoSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRustSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaKotlinSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSwiftSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaObjectiveCSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaScalaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaClojureSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHaskellSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaFSharpSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaOCamlSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRacketSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaLispSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSchemeSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPrologSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSQLSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaNoSQLSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGraphQLSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRESTSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSOAPSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaXMLSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSONSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaYAMLSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaMarkdownSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHTMLSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSSSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaTSSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJavaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCppSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSharpSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPythonSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRubySchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPHPSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGoSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRustSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaKotlinSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSwiftSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaObjectiveCSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaScalaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaClojureSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHaskellSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaFSharpSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaOCamlSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRacketSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaLispSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSchemeSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPrologSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSQLSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaNoSQLSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGraphQLSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRESTSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSOAPSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaXMLSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSONSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaYAMLSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaMarkdownSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHTMLSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSSSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaTSSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJavaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCppSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSharpSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPythonSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRubySchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPHPSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGoSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRustSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaKotlinSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSwiftSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaObjectiveCSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaScalaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaClojureSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHaskellSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaFSharpSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaOCamlSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRacketSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaLispSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSchemeSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPrologSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSQLSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaNoSQLSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGraphQLSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRESTSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSOAPSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaXMLSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSONSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaYAMLSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaMarkdownSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHTMLSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSSSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJSSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaTSSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaJavaSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCppSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaCSharpSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPythonSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRubySchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPHPSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaGoSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRustSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaKotlinSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSwiftSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaObjectiveCSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaScalaSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaClojureSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaHaskellSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaFSharpSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaOCamlSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaRacketSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaLispSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSchemeSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaPrologSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaSQLSchemaSchemaSchemaSchemaSchemaSchemaSchemaSchema
1,UVL language,0,UVL language is,part of,DeltaNoSQLSchemaSchemaSchemaSchema
2,Language Levels,0,UVL Universal Variability Language,has,Language Levels
2,Language Levels,0,UVL Language Levels,define,a layered structure
2,Language Levels,0,UVL Language Levels,are,Feature Level
2,Language Levels,0,UVL Language Levels,are,Constraint Level
2,Language Levels,0,UVL Language Levels,are,Literal Level
2,Language Levels,0,Feature Level,is part of,UVL Language Levels
2,Language Levels,0,Constraint Level,is part of,UVL Language Levels
2,Language Levels,0,Literal Level,is part of,UVL Language Levels
2,Language Levels,0,Feature Level,describes,feature models
2,Language Levels,0,Feature Level,uses,abstract syntax
2,Language Levels,0,Constraint Level,adds,logical constraints
2,Language Levels,0,Constraint Level,uses,propositional logic
2,Language Levels,0,Literal Level,provides,concrete syntax
2,Language Levels,0,Literal Level,enables,tool interoperability
2,Language Levels,0,Feature Level,is,core level
2,Language Levels,0,Constraint Level,extends,Feature Level
2,Language Levels,0,Literal Level,serializes,Feature Level
2,Language Levels,0,Literal Level,serializes,Constraint Level
5,Boolean Level,0,Boolean Level,is a,concept in UVL
5,Boolean Level,0,Boolean Level,defines,feature tree structure
5,Boolean Level,0,Boolean Level,includes,mandatory features
5,Boolean Level,0,Boolean Level,includes,optional features
5,Boolean Level,0,Boolean Level,includes,alternative groups
5,Boolean Level,0,Boolean Level,includes,or groups
5,Boolean Level,0,Boolean Level,is part of,UVL metamodel
5,Boolean Level,0,Boolean Level,is represented by,Feature Model
5,Boolean Level,0,Boolean Level,precedes,Arithmetic Level
5,Boolean Level,0,Boolean Level,precedes,Type Level
5,Boolean Level,0,Boolean Level,uses,Boolean constraints
5,Boolean Level,0,Boolean Level,has syntax,feature name
5,Boolean Level,0,Boolean Level,has syntax,mandatory
5,Boolean Level,0,Boolean Level,has syntax,optional
5,Boolean Level,0,Boolean Level,has syntax,alternative
5,Boolean Level,0,Boolean Level,has syntax,or
5,Boolean Level,1,Boolean Level,is part of,UVL
5,Boolean Level,1,Boolean Level,defines,feature model
5,Boolean Level,1,Boolean Level,uses,Boolean constraints
5,Boolean Level,1,Boolean Level,includes,features
5,Boolean Level,1,Boolean Level,includes,feature tree
5,Boolean Level,1,Boolean Level,includes,constraints
5,Boolean Level,1,Boolean Level,has syntax element,feature
5,Boolean Level,1,Boolean Level,has syntax element,group
