Iteration,Seed,Run,Subject,Predicate,Object
1,UVL language,1,UVL language,can be translated to,SMT formulas
1,UVL language,2,UVL language,is acronym for,Universal Variability Language
1,UVL language,2,UVL language,is a,domain-specific language
1,UVL language,2,UVL language,is used for,modeling feature models
1,UVL language,2,UVL language,is used for,software product line variability modeling
1,UVL language,2,UVL language,supports,feature hierarchies
1,UVL language,2,UVL language,supports,cross-tree constraints
1,UVL language,2,UVL language,supports,group features
1,UVL language,2,UVL language,supports,mandatory features
1,UVL language,2,UVL language,supports,optional features
1,UVL language,2,UVL language,supports,alternative groups
1,UVL language,2,UVL language,supports,or groups
1,UVL language,2,UVL language,has,textual syntax
1,UVL language,2,UVL language,has,tree-like structure
1,UVL language,2,UVL language,uses,indentation-based notation
1,UVL language,2,UVL language,is designed to be,human-readable
1,UVL language,2,UVL language,is designed to be,tool-independent
1,UVL language,2,UVL language,serves as,exchange format for feature models
1,UVL language,2,UVL language,supports,feature attributes
1,UVL language,2,UVL language,supports,feature cardinalities
1,UVL language,2,UVL language,supports,group cardinalities
1,UVL language,2,UVL language,supports,type-level constraints
1,UVL language,2,UVL language,supports,Boolean constraints
1,UVL language,2,UVL language,supports,arithmetic constraints
1,UVL language,2,UVL language,supports,string attributes
1,UVL language,2,UVL language,supports,integer attributes
1,UVL language,2,UVL language,supports,real attributes
1,UVL language,2,UVL language,supports,Boolean attributes
1,UVL language,2,UVL language,was developed by,MODEVAR initiative
1,UVL language,2,UVL language,is supported by,FeatureIDE
1,UVL language,2,UVL language,is supported by,UVLParser
1,UVL language,2,UVL language,has,formal grammar
1,UVL language,2,UVL language,uses,ANTLR-based parser
1,UVL language,2,UVL language,supports,imports mechanism
1,UVL language,2,UVL language,supports,namespaces
1,UVL language,2,UVL language,supports,submodels
1,UVL language,2,UVL language,enables,interoperability between variability tools
1,UVL language,2,UVL language,file extension is,.uvl
1,UVL language,2,UVL language,replaces need for,proprietary feature model formats
1,UVL language,2,UVL language,is related to,feature-oriented software development
1,UVL language,2,UVL language,supports,abstract features
1,UVL language,2,UVL language,supports,concrete features
1,UVL language,2,UVL language,has,modular structure
1,UVL language,2,UVL language,is supported by,Flamapy
1,UVL language,2,UVL language,is supported by,UVLS language server
1,UVL language,2,UVL language,has,levels of language complexity
1,UVL language,2,UVL language,defines,Boolean level
1,UVL language,2,UVL language,defines,arithmetic level
1,UVL language,2,UVL language,defines,type level
1,UVL language,3,UVL language,is acronym for,Universal Variability Language
1,UVL language,3,UVL language,is a,domain-specific language
1,UVL language,3,UVL language,is used for,modeling feature models
1,UVL language,3,UVL language,is used for,software product line variability modeling
1,UVL language,3,UVL language,supports,feature hierarchies
1,UVL language,3,UVL language,supports,cross-tree constraints
1,UVL language,3,UVL language,supports,group features
1,UVL language,3,UVL language,supports,mandatory features
1,UVL language,3,UVL language,supports,optional features
1,UVL language,3,UVL language,supports,alternative groups
1,UVL language,3,UVL language,supports,or groups
1,UVL language,3,UVL language,has,textual syntax
1,UVL language,3,UVL language,uses,indentation-based notation
1,UVL language,3,UVL language,is designed to be,human-readable
1,UVL language,3,UVL language,is designed to be,tool-independent
1,UVL language,3,UVL language,aims to be,a standard exchange format for feature models
1,UVL language,3,UVL language,supports,feature attributes
1,UVL language,3,UVL language,supports,feature cardinalities
1,UVL language,3,UVL language,supports,group cardinalities
1,UVL language,3,UVL language,supports,type constraints
1,UVL language,3,UVL language,supports,boolean constraints
1,UVL language,3,UVL language,supports,arithmetic constraints
1,UVL language,3,UVL language,supports,string attributes
1,UVL language,3,UVL language,supports,integer attributes
1,UVL language,3,UVL language,supports,real attributes
1,UVL language,3,UVL language,supports,boolean attributes
1,UVL language,3,UVL language,has,namespace concept
1,UVL language,3,UVL language,supports,imports of submodels
1,UVL language,3,UVL language,was developed by,MODEVAR community
1,UVL language,3,UVL language,is related to,MODEVAR initiative
1,UVL language,3,UVL language,has,formal grammar
1,UVL language,3,UVL language,grammar is defined using,ANTLR
1,UVL language,3,UVL language,has,multiple language levels
1,UVL language,3,UVL language,includes,Boolean level
1,UVL language,3,UVL language,includes,Arithmetic level
1,UVL language,3,UVL language,includes,Type level
1,UVL language,3,UVL language,is supported by,FeatureIDE
1,UVL language,3,UVL language,is supported by,UVLS language server
1,UVL language,3,UVL language,is supported by,Flamapy
1,UVL language,3,UVL language,can be parsed by,UVL parser
1,UVL language,3,UVL language,replaces need for,proprietary feature model formats
1,UVL language,3,UVL language,is interoperable with,other variability modeling tools
1,UVL language,3,UVL language,file extension is,.uvl
1,UVL language,3,UVL language,root element is,features section
1,UVL language,3,UVL language,can include,constraints section
1,UVL language,3,UVL language,was presented at,SPLC conference
1,UVL language,3,UVL language,enables,automated analysis of feature models
1,UVL language,3,UVL language,is open source,in its specification
1,UVL language,3,UVL language,supports,nested feature trees
1,UVL language,3,UVL language,supports,abstract features
1,UVL language,3,UVL language,is evolved from,earlier feature modeling notations
1,UVL language,3,UVL language,is related to,FODA method
1,UVL language,3,UVL language,has,versioned specification
1,UVL language,4,UVL language,is acronym for,Universal Variability Language
1,UVL language,4,UVL language,is a,domain-specific language
1,UVL language,4,UVL language,is used for,modeling feature models
1,UVL language,4,UVL language,is used for,software product line variability modeling
1,UVL language,4,UVL language,supports,feature hierarchies
1,UVL language,4,UVL language,supports,cross-tree constraints
1,UVL language,4,UVL language,supports,group features
1,UVL language,4,UVL language,supports,mandatory features
1,UVL language,4,UVL language,supports,optional features
1,UVL language,4,UVL language,supports,alternative groups
1,UVL language,4,UVL language,supports,or groups
1,UVL language,4,UVL language,has,textual syntax
1,UVL language,4,UVL language,has,tree-like structure
1,UVL language,4,UVL language,uses,indentation-based notation
1,UVL language,4,UVL language,is designed to be,human-readable
1,UVL language,4,UVL language,is designed to be,machine-processable
1,UVL language,4,UVL language,aims to be,a standard exchange format for feature models
1,UVL language,4,UVL language,supports,feature attributes
1,UVL language,4,UVL language,supports,feature cardinalities
1,UVL language,4,UVL language,supports,group cardinalities
1,UVL language,4,UVL language,supports,type-level constraints
1,UVL language,4,UVL language,supports,Boolean constraints
1,UVL language,4,UVL language,supports,arithmetic constraints
1,UVL language,4,UVL language,supports,string attributes
1,UVL language,4,UVL language,supports,integer attributes
1,UVL language,4,UVL language,supports,real attributes
1,UVL language,4,UVL language,supports,Boolean attributes
1,UVL language,4,UVL language,has,modular structure with imports and namespaces
1,UVL language,4,UVL language,supports,submodels
1,UVL language,4,UVL language,supports,namespace mechanism
1,UVL language,4,UVL language,was developed by,MODEVAR initiative
1,UVL language,4,UVL language,is related to,MODEVAR community
1,UVL language,4,UVL language,has,formal grammar specification
1,UVL language,4,UVL language,grammar is defined using,ANTLR
1,UVL language,4,UVL language,is supported by,FeatureIDE
1,UVL language,4,UVL language,is supported by,UVLS language server
1,UVL language,4,UVL language,has,multiple language levels
1,UVL language,4,UVL language,defines,Boolean level
1,UVL language,4,UVL language,defines,arithmetic level
1,UVL language,4,UVL language,defines,type level
1,UVL language,4,UVL language,can be parsed by,UVL parsers
1,UVL language,4,UVL language,has parsers implemented in,Java
1,UVL language,4,UVL language,has parsers implemented in,Python
1,UVL language,4,UVL language,has parsers implemented in,Rust
1,UVL language,4,UVL language,file extension is,.uvl
1,UVL language,4,UVL language,replaces need for,XML-based variability formats
1,UVL language,4,UVL language,is interoperable with,SXFM format
1,UVL language,4,UVL language,is interoperable with,FeatureIDE XML format
1,UVL language,4,UVL language,is interoperable with,DIMACS format
1,UVL language,4,UVL language,can be analyzed by,SAT solvers
1,UVL language,4,UVL language,can be analyzed by,SMT solvers
1,UVL language,4,UVL language,is used in,variability analysis
1,UVL language,4,UVL language,is used in,product configuration
1,UVL language,4,UVL language,is used in,feature model reasoning
1,UVL language,4,UVL language,was presented at,SPLC conference
1,UVL language,4,UVL language,supports,include declarations
1,UVL language,4,UVL language,has section called,features
1,UVL language,4,UVL language,has section called,constraints
1,UVL language,4,UVL language,has section called,imports
1,UVL language,4,UVL language,root concept is,root feature
1,UVL language,4,UVL language,enables,automated analysis of feature models
2,Language extensions,0,Language extensions,are a mechanism in,UVL Universal Variability Language
2,Language extensions,0,Language extensions,allow,adding new constructs to the base language
2,Language extensions,0,Language extensions,enable,modular language design
2,Language extensions,0,Language extensions,support,incremental language evolution
2,Language extensions,0,Language extensions,can introduce,new constraint types
2,Language extensions,0,Language extensions,can introduce,new feature attributes
2,Language extensions,0,Language extensions,can introduce,new feature types
2,Language extensions,0,Language extensions,are defined by,additional grammar rules
2,Language extensions,0,Language extensions,promote,separation of concerns
2,Language extensions,0,Language extensions,allow,domain-specific customization
2,Language extensions,0,Language extensions,maintain,backward compatibility with the base language
2,Language extensions,0,Language extensions,are part of,UVL modular architecture
2,Language extensions,0,Language extensions,include,type-level extensions
2,Language extensions,0,Language extensions,include,constraint-level extensions
2,Language extensions,0,Language extensions,include,attribute-level extensions
2,Language extensions,0,Language extensions,can be combined,with other extensions
2,Language extensions,0,Language extensions,are declared in,the UVL file header
2,Language extensions,0,Language extensions,use,namespace mechanism for identification
2,Language extensions,0,Language extensions,support,tooling extensibility
2,Language extensions,0,Language extensions,relate to,UVL language levels
2,Language extensions,0,Language extensions,enable,optional language features
2,Language extensions,0,Language extensions,follow,a plug-in based approach
2,Language extensions,0,Language extensions,are parsed by,UVL parsers that support them
2,Language extensions,0,Language extensions,example includes,arithmetic constraints extension
2,Language extensions,0,Language extensions,example includes,string constraints extension
2,Language extensions,0,Language extensions,example includes,type constraints extension
2,Language extensions,0,Language extensions,are specified in,the UVL specification
2,Language extensions,1,Language extensions,are a mechanism in,UVL Universal Variability Language
2,Language extensions,1,Language extensions,allow,adding new constructs to the base language
2,Language extensions,1,Language extensions,enable,modular language design
2,Language extensions,1,Language extensions,support,incremental language evolution
2,Language extensions,1,Language extensions,can introduce,new constraint types
2,Language extensions,1,Language extensions,can introduce,new feature attributes
2,Language extensions,1,Language extensions,can introduce,new feature types
2,Language extensions,1,Language extensions,are defined by,additional grammar rules
2,Language extensions,1,Language extensions,promote,separation of concerns
2,Language extensions,1,Language extensions,allow,domain-specific customization
2,Language extensions,1,Language extensions,maintain,backward compatibility with the base language
2,Language extensions,1,Language extensions,are part of,UVL modular architecture
2,Language extensions,1,Language extensions,include,type-level extensions
2,Language extensions,1,Language extensions,include,string-constraints extension
2,Language extensions,1,Language extensions,include,numeric-constraints extension
2,Language extensions,1,Language extensions,include,arithmetic-constraints extension
2,Language extensions,1,Language extensions,include,aggregate-functions extension
2,Language extensions,1,Language extensions,include,feature-cardinality extension
2,Language extensions,1,Language extensions,include,group-cardinality extension
2,Language extensions,1,Language extensions,are declared in,the namespace section of a UVL model
2,Language extensions,1,Language extensions,enable,tooling to selectively support subsets of UVL
2,Language extensions,1,Language extensions,follow,a plug-in based approach
2,Language extensions,1,Language extensions,are identified by,unique namespace identifiers
2,Language extensions,1,Language extensions,relate to,language levels in UVL
2,Language extensions,1,Language extensions,support,Boolean constraints as base level
2,Language extensions,1,Language extensions,allow,parsers to report unsupported constructs gracefully
2,Language extensions,1,Language extensions,facilitate,interoperability between tools with different capabilities
2,Language extensions,2,Language extensions,are a mechanism in,UVL Universal Variability Language
2,Language extensions,2,Language extensions,allow,adding new constructs to the base language
2,Language extensions,2,Language extensions,enable,modular language design
2,Language extensions,2,Language extensions,support,incremental language evolution
2,Language extensions,2,Language extensions,can introduce,new constraint types
2,Language extensions,2,Language extensions,can introduce,new feature attributes
2,Language extensions,2,Language extensions,can introduce,new feature types
2,Language extensions,2,Language extensions,are defined in,separate language modules
2,Language extensions,2,Language extensions,promote,separation of concerns
2,Language extensions,2,Language extensions,allow,optional language capabilities
2,Language extensions,2,Language extensions,relate to,language levels in UVL
2,Language extensions,2,Language extensions,support,backward compatibility
2,Language extensions,2,Language extensions,enable,domain-specific customization
2,Language extensions,2,Language extensions,are used to define,Boolean-level constructs
2,Language extensions,2,Language extensions,are used to define,arithmetic-level constructs
2,Language extensions,2,Language extensions,are used to define,type-level constructs
2,Language extensions,2,Language extensions,include,cardinality-based feature groups
2,Language extensions,2,Language extensions,include,feature cardinality
2,Language extensions,2,Language extensions,include,string constraints
2,Language extensions,2,Language extensions,include,numeric constraints
2,Language extensions,2,Language extensions,include,aggregate functions
2,Language extensions,2,Language extensions,are parsed by,UVL parsers that support the respective level
2,Language extensions,2,Language extensions,follow,a layered architecture approach
2,Language extensions,2,Language extensions,increase,expressiveness of feature models
2,Language extensions,2,Language extensions,maintain,a common core syntax
2,Language extensions,2,Language extensions,are specified in,the UVL grammar
2,Language extensions,2,Language extensions,can be combined,with other extensions
2,Language extensions,2,Language extensions,are related to,SAT-level in UVL
2,Language extensions,2,Language extensions,are related to,SMT-level in UVL
2,Language extensions,3,Language extensions,are a mechanism in,UVL Universal Variability Language
2,Language extensions,3,Language extensions,allow,adding new constructs to the base language
2,Language extensions,3,Language extensions,enable,modular language design
2,Language extensions,3,Language extensions,support,incremental language evolution
2,Language extensions,3,Language extensions,can introduce,new constraint types
2,Language extensions,3,Language extensions,can introduce,new feature attributes
2,Language extensions,3,Language extensions,can introduce,new feature types
2,Language extensions,3,Language extensions,are defined by,additional grammar rules
2,Language extensions,3,Language extensions,promote,separation of concerns
2,Language extensions,3,Language extensions,allow,domain-specific customization
2,Language extensions,3,Language extensions,maintain,backward compatibility with the base language
2,Language extensions,3,Language extensions,are part of,UVL modular architecture
2,Language extensions,3,Language extensions,include,type-level extensions
2,Language extensions,3,Language extensions,include,constraint-level extensions
2,Language extensions,3,Language extensions,include,attribute-level extensions
2,Language extensions,3,Language extensions,can be combined,with other extensions
2,Language extensions,3,Language extensions,are declared in,the UVL file header
2,Language extensions,3,Language extensions,use,namespace mechanism for identification
2,Language extensions,3,Language extensions,support,tooling extensibility
2,Language extensions,3,Language extensions,relate to,UVL language levels
2,Language extensions,3,Language extensions,enable,optional language features
2,Language extensions,3,Language extensions,follow,a plug-in style architecture
2,Language extensions,3,Language extensions,are specified in,the UVL specification
2,Language extensions,3,Language extensions,allow,arithmetic constraints as an extension
2,Language extensions,3,Language extensions,allow,string constraints as an extension
2,Language extensions,3,Language extensions,allow,aggregate functions as an extension
2,Language extensions,3,Language extensions,distinguish,UVL from monolithic variability languages
2,Language extensions,4,Language extensions,are a mechanism in,UVL Universal Variability Language
2,Language extensions,4,Language extensions,allow,adding new constructs to the base language
2,Language extensions,4,Language extensions,enable,modular language design
2,Language extensions,4,Language extensions,support,incremental language evolution
2,Language extensions,4,Language extensions,can introduce,new constraint types
2,Language extensions,4,Language extensions,can introduce,new feature attributes
2,Language extensions,4,Language extensions,can introduce,new feature types
2,Language extensions,4,Language extensions,are defined by,additional grammar rules
2,Language extensions,4,Language extensions,promote,separation of concerns
2,Language extensions,4,Language extensions,allow,domain-specific customization
2,Language extensions,4,Language extensions,maintain,backward compatibility with the base language
2,Language extensions,4,Language extensions,are part of,UVL modular architecture
2,Language extensions,4,Language extensions,include,type-level extensions
2,Language extensions,4,Language extensions,include,constraint-level extensions
2,Language extensions,4,Language extensions,include,attribute-level extensions
2,Language extensions,4,Language extensions,can be combined,with other extensions
2,Language extensions,4,Language extensions,are declared in,the UVL file header
2,Language extensions,4,Language extensions,use,namespace mechanism for identification
2,Language extensions,4,Language extensions,support,tooling extensibility
2,Language extensions,4,Language extensions,relate to,UVL language levels
2,Language extensions,4,Language extensions,enable,optional language features
2,Language extensions,4,Language extensions,follow,a plug-in style architecture
2,Language extensions,4,Language extensions,are parsed by,UVL parsers that support them
2,Language extensions,4,Language extensions,allow,arithmetic constraints as an extension
2,Language extensions,4,Language extensions,allow,string constraints as an extension
2,Language extensions,4,Language extensions,allow,aggregate functions as an extension
3,Feature Tree,0,Feature Tree,is a,hierarchical structure used to represent features and their relationships in a software product line
3,Feature Tree,0,Feature Tree,is a,core concept in UVL (Universal Variability Language)
3,Feature Tree,0,Feature Tree,has a,root feature
3,Feature Tree,0,Feature Tree,organizes features in,parent-child relationships
3,Feature Tree,0,Feature Tree,represents,variability in software product lines
3,Feature Tree,0,Feature Tree,can contain,mandatory features
3,Feature Tree,0,Feature Tree,can contain,optional features
3,Feature Tree,0,Feature Tree,can contain,alternative groups
3,Feature Tree,0,Feature Tree,can contain,or groups
3,Feature Tree,0,Feature Tree,is a,fundamental part of a feature model
3,Feature Tree,0,Feature Tree,is defined using,indentation-based syntax in UVL
3,Feature Tree,0,Feature Tree,uses,tree-based decomposition of features
3,Feature Tree,0,Feature Tree,root feature is,the top-level feature of the model
3,Feature Tree,0,Feature Tree,child features represent,sub-features of a parent feature
3,Feature Tree,0,Feature Tree,can be,extended with cross-tree constraints
3,Feature Tree,0,Feature Tree,is also known as,feature hierarchy
3,Feature Tree,0,Feature Tree,is used in,domain analysis
3,Feature Tree,0,Feature Tree,is used in,variability modeling
3,Feature Tree,0,Feature Tree,captures,commonalities and variabilities of a product line
3,Feature Tree,0,Feature Tree,is specified in,the features section of a UVL model
3,Feature Tree,0,Feature Tree,supports,group cardinalities in UVL
3,Feature Tree,0,Feature Tree,leaf nodes represent,concrete selectable features
3,Feature Tree,0,Feature Tree,internal nodes represent,abstract or compound features
3,Feature Tree,0,Feature Tree,can have,multiple levels of nesting
3,Feature Tree,0,Feature Tree,defines,structural dependencies between features
3,Feature Tree,0,Feature Tree,was originally introduced in,FODA (Feature-Oriented Domain Analysis)
3,Feature Tree,0,Feature Tree,is serialized as,a textual representation in UVL
3,Feature Tree,0,Feature Tree,can be visualized as,a graphical diagram
3,Feature Tree,0,Feature Tree,enforces,parent-child selection constraints
3,Feature Tree,0,Feature Tree,implies that,selecting a child feature requires selecting its parent feature
3,Feature Tree,1,Feature Tree,is a,hierarchical structure used to represent features and their relationships in a software product line
3,Feature Tree,1,Feature Tree,is a,core concept in variability modeling
3,Feature Tree,1,Feature Tree,represents,the decomposition of a system into features
3,Feature Tree,1,Feature Tree,has a,single root feature
3,Feature Tree,1,Feature Tree,contains,parent-child relationships between features
3,Feature Tree,1,Feature Tree,supports,mandatory features
3,Feature Tree,1,Feature Tree,supports,optional features
3,Feature Tree,1,Feature Tree,supports,alternative (XOR) groups
3,Feature Tree,1,Feature Tree,supports,or groups
3,Feature Tree,1,Feature Tree,is part of,feature models
3,Feature Tree,1,Feature Tree,is used in,UVL (Universal Variability Language)
3,Feature Tree,1,Feature Tree,defines,the hierarchical variability of a product line
3,Feature Tree,1,Feature Tree,is represented as,a directed acyclic structure rooted at one node
3,Feature Tree,1,Feature Tree,can be serialized in,UVL syntax using indentation-based notation
3,Feature Tree,1,Feature Tree,is related to,feature diagrams
3,Feature Tree,1,Feature Tree,was introduced by,FODA (Feature-Oriented Domain Analysis) methodology
3,Feature Tree,1,Feature Tree,child features can be grouped into,feature groups
3,Feature Tree,1,Feature Tree,leaf nodes represent,concrete selectable features
3,Feature Tree,1,Feature Tree,internal nodes represent,abstract or compound features
3,Feature Tree,1,Feature Tree,is distinguished from,cross-tree constraints
3,Feature Tree,1,Feature Tree,is a,tree-shaped hierarchy
3,Feature Tree,1,Feature Tree,is encoded in UVL under,the features section
3,Feature Tree,1,Feature Tree,can contain,nested sub-features
3,Feature Tree,1,Feature Tree,is complemented by,constraint rules in feature models
3,Feature Tree,1,Feature Tree,root feature represents,the entire system or product line
3,Feature Tree,1,Feature Tree,is used for,product configuration
3,Feature Tree,1,Feature Tree,is used for,variability analysis
3,Feature Tree,1,Feature Tree,can be visualized as,a graphical tree diagram
3,Feature Tree,1,Feature Tree,supports in UVL,cardinality-based feature groups
3,Feature Tree,1,Feature Tree,each node represents,a feature with a unique name
3,Feature Tree,2,Feature Tree,is a,hierarchical structure used to represent features and their relationships in a software product line
3,Feature Tree,2,Feature Tree,is a,core concept in variability modeling
3,Feature Tree,2,Feature Tree,represents,the decomposition of a system into features
3,Feature Tree,2,Feature Tree,has a,single root feature
3,Feature Tree,2,Feature Tree,contains,parent-child relationships between features
3,Feature Tree,2,Feature Tree,supports,mandatory features
3,Feature Tree,2,Feature Tree,supports,optional features
3,Feature Tree,2,Feature Tree,supports,alternative (XOR) groups
3,Feature Tree,2,Feature Tree,supports,or groups
3,Feature Tree,2,Feature Tree,is part of,feature models
3,Feature Tree,2,Feature Tree,is used in,UVL (Universal Variability Language)
3,Feature Tree,2,Feature Tree,defines,the hierarchical variability of a product line
3,Feature Tree,2,Feature Tree,is represented as,a directed acyclic structure rooted at one node
3,Feature Tree,2,Feature Tree,can be serialized in,UVL syntax using indentation-based notation
3,Feature Tree,2,Feature Tree,is related to,feature diagrams
3,Feature Tree,2,Feature Tree,was introduced by,FODA (Feature-Oriented Domain Analysis) methodology
3,Feature Tree,2,Feature Tree,child features can be grouped into,feature groups
3,Feature Tree,2,Feature Tree,leaf nodes represent,atomic features
3,Feature Tree,2,Feature Tree,internal nodes represent,compound features
3,Feature Tree,2,Feature Tree,is distinguished from,cross-tree constraints
3,Feature Tree,2,Feature Tree,is also known as,feature hierarchy
3,Feature Tree,2,Feature Tree,is encoded in UVL under,the features section
3,Feature Tree,2,Feature Tree,uses indentation in UVL to express,parent-child nesting
3,Feature Tree,2,Feature Tree,can contain,abstract features
3,Feature Tree,2,Feature Tree,can contain,concrete features
3,Feature Tree,2,Feature Tree,serves as input to,product configuration tools
3,Feature Tree,2,Feature Tree,defines,the set of valid feature combinations together with cross-tree constraints
3,Feature Tree,2,Feature Tree,can be analyzed by,SAT solvers
3,Feature Tree,2,Feature Tree,can be analyzed by,BDD-based reasoning engines
3,Feature Tree,2,Feature Tree,is a fundamental element of,Software Product Line Engineering
3,Feature Tree,3,Feature Tree,is a,hierarchical structure used to represent features and their relationships in a software product line
3,Feature Tree,3,Feature Tree,is a,core concept in UVL (Universal Variability Language)
3,Feature Tree,3,Feature Tree,has a,root feature
3,Feature Tree,3,Feature Tree,contains,parent-child relationships between features
3,Feature Tree,3,Feature Tree,represents,variability in a software product line
3,Feature Tree,3,Feature Tree,supports,mandatory features
3,Feature Tree,3,Feature Tree,supports,optional features
3,Feature Tree,3,Feature Tree,supports,alternative (XOR) groups
3,Feature Tree,3,Feature Tree,supports,or groups
3,Feature Tree,3,Feature Tree,is part of,feature model
3,Feature Tree,3,Feature Tree,organizes,features in a hierarchical decomposition
